"2012 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of March 8, 2012.  Includes all 2012 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2012, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2012 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall            Star Rating
Kansas,Johnson,UnitedHealthcare,AARP MedicareComplete Plus Plan 1 (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5749,1,0,"$3,400 ",3
Kansas,Johnson,COVENTRY HEALTH CARE,Advantra Advantage (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H2672,1,0,"$3,400 ",4
Kansas,Johnson,COVENTRY HEALTH CARE,Advantra Freedom (PPO),Local PPO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5509,1,0,"$3,950 ",3
Kansas,Johnson,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$0.00 ,,,,,H8145,120,0,"$6,700 ",Plan too new to be measured
Kansas,Johnson,Humana Insurance Company,Humana Gold Choice H8145-124 (PFFS),PFFS,$51.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,124,0,"$5,000 ",Plan too new to be measured
Kansas,Johnson,"Humana Health Plan, Inc.",Humana Gold Plus H2649-004 (HMO),Local HMO,$20.00 ,$0 ,Enhanced,Some Generics and Few Brands,EA,H2649,4,0,"$3,400 ",3.5
Kansas,Johnson,"Humana Health Plan, Inc.",Humana Gold Plus H2649-012 (HMO),Local HMO *,$0.00 ,,,,,H2649,12,0,"$3,400 ",3.5
Kansas,Johnson,"Humana Health Plan, Inc.",Humana Reader's Digest Healthy Living Plan (HMO),Local HMO,$0.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H2649,24,0,"$4,100 ",3.5
Kansas,Johnson,Humana Insurance Company,HumanaChoice H1716-001 (PPO),Local PPO,$63.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H1716,1,0,"$5,000 ",3.5
Kansas,Johnson,Humana Insurance Company,HumanaChoice H1716-020 (PPO),Local PPO,$39.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H1716,20,0,"$5,000 ",3.5
Kansas,Johnson,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Johnson,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Johnson,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$80.00 ,,,,,H6169,51,0,"$3,250 ",Plan too new to be measured
Kansas,Johnson,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$50.00 ,,,,,H6169,13,0,"$6,700 ",Plan too new to be measured
Kansas,Johnson,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$147.00 ,$0 ,Enhanced,No Gap Coverage,EA,H6169,24,0,"$3,250 ",Plan too new to be measured
Kansas,Johnson,Universal American Corp.,Today's Options Premier Plus 450C (PFFS),PFFS,$87.00 ,$35 ,Basic,No Gap Coverage,BA,H6169,33,0,"$6,700 ",Plan too new to be measured
Kansas,Johnson,Sterling Life Insurance Company,WindsorSterling Emerald Connect Plan (PFFS),PFFS,$28.50 ,$150 ,Basic,No Gap Coverage,BA,H3410,4,10,"$6,700 ",Plan too new to be measured
Kansas,Johnson,Sterling Life Insurance Company,WindsorSterling Gold Connect Plan (PFFS),PFFS,$59.00 ,$50 ,Basic,No Gap Coverage,BA,H3410,3,10,"$4,000 ",Plan too new to be measured
Kansas,Johnson,Sterling Life Insurance Company,WindsorSterling Gold Plus Plan (PPO),Local PPO,$50.00 ,$0 ,Basic,No Gap Coverage,BA,H5162,6,0,"$4,000 ",Not enough data to calculate overall rating
Kansas,Johnson,Sterling Life Insurance Company,WindsorSterling Silver Connect Plan (PFFS),PFFS *,$30.00 ,,,,,H3410,2,10,"$4,000 ",Plan too new to be measured
Kansas,Kearny,Humana Insurance Company,Humana Gold Choice H2944-013 (PFFS),PFFS,$69.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,13,0,"$5,000 ",3
Kansas,Kearny,Humana Insurance Company,Humana Gold Choice H2944-197 (PFFS),PFFS *,$0.00 ,,,,,H2944,197,0,"$6,700 ",3
Kansas,Kearny,Humana Insurance Company,Humana Gold Choice H2944-204 (PFFS),PFFS,$49.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H2944,204,0,"$6,700 ",3
Kansas,Kearny,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Kearny,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Kearny,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$35.00 ,,,,,H5421,206,0,"$3,250 ",2.5
Kansas,Kearny,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$0.00 ,,,,,H5421,46,0,"$6,700 ",2.5
Kansas,Kearny,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$98.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,212,0,"$3,250 ",2.5
Kansas,Kearny,Universal American Corp.,Today's Options Premier Plus 450B (PFFS),PFFS,$41.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,70,0,"$6,700 ",2.5
Kansas,Kearny,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,13,"$4,000 ",3
Kansas,Kearny,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,13,"$4,000 ",3
Kansas,Kingman,Humana Insurance Company,Humana Gold Choice H2944-013 (PFFS),PFFS,$69.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,13,0,"$5,000 ",3
Kansas,Kingman,Humana Insurance Company,Humana Gold Choice H2944-197 (PFFS),PFFS *,$0.00 ,,,,,H2944,197,0,"$6,700 ",3
Kansas,Kingman,Humana Insurance Company,HumanaChoice H1716-002 (PPO),Local PPO,$64.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H1716,2,0,"$5,000 ",3.5
Kansas,Kingman,Humana Insurance Company,HumanaChoice H1716-020 (PPO),Local PPO,$39.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H1716,20,0,"$5,000 ",3.5
Kansas,Kingman,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Kingman,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Kingman,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$125.00 ,,,,,H5421,211,0,"$3,250 ",2.5
Kansas,Kingman,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$90.00 ,,,,,H5421,57,0,"$6,700 ",2.5
Kansas,Kingman,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$159.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,215,0,"$3,250 ",2.5
Kansas,Kingman,Universal American Corp.,Today's Options Premier Plus 450C (PFFS),PFFS,$102.00 ,$35 ,Basic,No Gap Coverage,BA,H5421,75,0,"$6,700 ",2.5
Kansas,Kingman,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,13,"$4,000 ",3
Kansas,Kingman,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,13,"$4,000 ",3
Kansas,Kiowa,Humana Insurance Company,Humana Gold Choice H2944-013 (PFFS),PFFS,$69.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,13,0,"$5,000 ",3
Kansas,Kiowa,Humana Insurance Company,Humana Gold Choice H2944-197 (PFFS),PFFS *,$0.00 ,,,,,H2944,197,0,"$6,700 ",3
Kansas,Kiowa,Humana Insurance Company,Humana Gold Choice H2944-204 (PFFS),PFFS,$49.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H2944,204,0,"$6,700 ",3
Kansas,Kiowa,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Kiowa,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Kiowa,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$95.00 ,,,,,H5421,209,0,"$3,250 ",2.5
Kansas,Kiowa,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$60.00 ,,,,,H5421,49,0,"$6,700 ",2.5
Kansas,Kiowa,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$139.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,67,0,"$3,250 ",2.5
Kansas,Kiowa,Universal American Corp.,Today's Options Premier Plus 450D (PFFS),PFFS,$82.00 ,$50 ,Basic,No Gap Coverage,BA,H5421,73,0,"$6,700 ",2.5
Kansas,Kiowa,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,13,"$4,000 ",3
Kansas,Kiowa,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,13,"$4,000 ",3
Kansas,Labette,COVENTRY HEALTH CARE,Advantra Freedom (PPO),Local PPO,$19.70 ,$0 ,Enhanced,No Gap Coverage,EA,H5509,10,0,"$3,400 ",3
Kansas,Labette,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$0.00 ,,,,,H8145,120,0,"$6,700 ",Plan too new to be measured
Kansas,Labette,Humana Insurance Company,Humana Gold Choice H8145-124 (PFFS),PFFS,$51.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,124,0,"$5,000 ",Plan too new to be measured
Kansas,Labette,Humana Insurance Company,HumanaChoice H7188-003 (PPO),Local PPO,$66.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H7188,3,0,"$5,000 ",3
Kansas,Labette,Humana Insurance Company,HumanaChoice H7188-006 (PPO),Local PPO,$39.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H7188,6,0,"$5,000 ",3
Kansas,Labette,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Labette,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Lane,Humana Insurance Company,Humana Gold Choice H2944-013 (PFFS),PFFS,$69.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,13,0,"$5,000 ",3
Kansas,Lane,Humana Insurance Company,Humana Gold Choice H2944-197 (PFFS),PFFS *,$0.00 ,,,,,H2944,197,0,"$6,700 ",3
Kansas,Lane,Humana Insurance Company,Humana Gold Choice H2944-204 (PFFS),PFFS,$49.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H2944,204,0,"$6,700 ",3
Kansas,Lane,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Lane,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Lane,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$95.00 ,,,,,H5421,209,0,"$3,250 ",2.5
Kansas,Lane,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$60.00 ,,,,,H5421,49,0,"$6,700 ",2.5
Kansas,Lane,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$139.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,67,0,"$3,250 ",2.5
Kansas,Lane,Universal American Corp.,Today's Options Premier Plus 450D (PFFS),PFFS,$82.00 ,$50 ,Basic,No Gap Coverage,BA,H5421,73,0,"$6,700 ",2.5
Kansas,Lane,UnitedHealthcare,UnitedHealthcare MedicareDirect Essential (PFFS),PFFS *,$0.00 ,,,,,H5435,1,0,"$6,200 ",3
Kansas,Lane,UnitedHealthcare,UnitedHealthcare MedicareDirect Rx (PFFS),PFFS,$0.00 ,$0 ,Basic,No Gap Coverage,BA,H5435,24,0,"$6,700 ",3
Kansas,Lane,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,13,"$4,000 ",3
Kansas,Lane,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,13,"$4,000 ",3
Kansas,Leavenworth,COVENTRY HEALTH CARE,Advantra Freedom (PPO),Local PPO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5509,1,0,"$3,950 ",3
Kansas,Leavenworth,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$0.00 ,,,,,H8145,120,0,"$6,700 ",Plan too new to be measured
Kansas,Leavenworth,Humana Insurance Company,Humana Gold Choice H8145-124 (PFFS),PFFS,$51.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,124,0,"$5,000 ",Plan too new to be measured
Kansas,Leavenworth,"Humana Health Plan, Inc.",Humana Gold Plus H2649-004 (HMO),Local HMO,$20.00 ,$0 ,Enhanced,Some Generics and Few Brands,EA,H2649,4,0,"$3,400 ",3.5
Kansas,Leavenworth,"Humana Health Plan, Inc.",Humana Gold Plus H2649-012 (HMO),Local HMO *,$0.00 ,,,,,H2649,12,0,"$3,400 ",3.5
Kansas,Leavenworth,"Humana Health Plan, Inc.",Humana Reader's Digest Healthy Living Plan (HMO),Local HMO,$0.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H2649,24,0,"$4,100 ",3.5
Kansas,Leavenworth,Humana Insurance Company,HumanaChoice H1716-001 (PPO),Local PPO,$63.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H1716,1,0,"$5,000 ",3.5
Kansas,Leavenworth,Humana Insurance Company,HumanaChoice H1716-020 (PPO),Local PPO,$39.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H1716,20,0,"$5,000 ",3.5
Kansas,Leavenworth,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Leavenworth,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Leavenworth,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$80.00 ,,,,,H6169,51,0,"$3,250 ",Plan too new to be measured
Kansas,Leavenworth,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$50.00 ,,,,,H6169,13,0,"$6,700 ",Plan too new to be measured
Kansas,Leavenworth,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$147.00 ,$0 ,Enhanced,No Gap Coverage,EA,H6169,24,0,"$3,250 ",Plan too new to be measured
Kansas,Leavenworth,Universal American Corp.,Today's Options Premier Plus 450C (PFFS),PFFS,$87.00 ,$35 ,Basic,No Gap Coverage,BA,H6169,33,0,"$6,700 ",Plan too new to be measured
Kansas,Lincoln,Humana Insurance Company,Humana Gold Choice H2944-013 (PFFS),PFFS,$69.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,13,0,"$5,000 ",3
Kansas,Lincoln,Humana Insurance Company,Humana Gold Choice H2944-197 (PFFS),PFFS *,$0.00 ,,,,,H2944,197,0,"$6,700 ",3
Kansas,Lincoln,Humana Insurance Company,Humana Gold Choice H2944-204 (PFFS),PFFS,$49.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H2944,204,0,"$6,700 ",3
Kansas,Lincoln,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Lincoln,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Lincoln,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$110.00 ,,,,,H5421,210,0,"$3,250 ",2.5
Kansas,Lincoln,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$75.00 ,,,,,H5421,56,0,"$6,700 ",2.5
Kansas,Lincoln,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$165.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,68,0,"$3,250 ",2.5
Kansas,Lincoln,Universal American Corp.,Today's Options Premier Plus 450E (PFFS),PFFS,$108.00 ,$65 ,Basic,No Gap Coverage,BA,H5421,74,0,"$6,700 ",2.5
Kansas,Lincoln,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,13,"$4,000 ",3
Kansas,Lincoln,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,13,"$4,000 ",3
Kansas,Linn,COVENTRY HEALTH CARE,Advantra Freedom (PPO),Local PPO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5509,1,0,"$3,950 ",3
Kansas,Linn,Humana Insurance Company,HumanaChoice H1716-001 (PPO),Local PPO,$63.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H1716,1,0,"$5,000 ",3.5
Kansas,Linn,Humana Insurance Company,HumanaChoice H1716-020 (PPO),Local PPO,$39.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H1716,20,0,"$5,000 ",3.5
Kansas,Linn,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Linn,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Logan,Humana Insurance Company,Humana Gold Choice H2944-013 (PFFS),PFFS,$69.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,13,0,"$5,000 ",3
Kansas,Logan,Humana Insurance Company,Humana Gold Choice H2944-197 (PFFS),PFFS *,$0.00 ,,,,,H2944,197,0,"$6,700 ",3
Kansas,Logan,Humana Insurance Company,Humana Gold Choice H2944-204 (PFFS),PFFS,$49.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H2944,204,0,"$6,700 ",3
Kansas,Logan,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Logan,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Logan,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$125.00 ,,,,,H5421,211,0,"$3,250 ",2.5
Kansas,Logan,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$90.00 ,,,,,H5421,57,0,"$6,700 ",2.5
Kansas,Logan,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$159.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,215,0,"$3,250 ",2.5
Kansas,Logan,Universal American Corp.,Today's Options Premier Plus 450C (PFFS),PFFS,$102.00 ,$35 ,Basic,No Gap Coverage,BA,H5421,75,0,"$6,700 ",2.5
Kansas,Logan,UnitedHealthcare,UnitedHealthcare MedicareDirect Essential (PFFS),PFFS *,$0.00 ,,,,,H5435,1,0,"$6,200 ",3
Kansas,Logan,UnitedHealthcare,UnitedHealthcare MedicareDirect Rx (PFFS),PFFS,$0.00 ,$0 ,Basic,No Gap Coverage,BA,H5435,24,0,"$6,700 ",3
Kansas,Logan,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,13,"$4,000 ",3
Kansas,Logan,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,13,"$4,000 ",3
Kansas,Lyon,Humana Insurance Company,Humana Gold Choice H2944-013 (PFFS),PFFS,$69.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,13,0,"$5,000 ",3
Kansas,Lyon,Humana Insurance Company,Humana Gold Choice H2944-197 (PFFS),PFFS *,$0.00 ,,,,,H2944,197,0,"$6,700 ",3
Kansas,Lyon,Humana Insurance Company,Humana Gold Choice H2944-204 (PFFS),PFFS,$49.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H2944,204,0,"$6,700 ",3
Kansas,Lyon,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Lyon,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Lyon,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$125.00 ,,,,,H5421,211,0,"$3,250 ",2.5
Kansas,Lyon,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$90.00 ,,,,,H5421,57,0,"$6,700 ",2.5
Kansas,Lyon,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$159.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,215,0,"$3,250 ",2.5
Kansas,Lyon,Universal American Corp.,Today's Options Premier Plus 450C (PFFS),PFFS,$102.00 ,$35 ,Basic,No Gap Coverage,BA,H5421,75,0,"$6,700 ",2.5
Kansas,Lyon,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,13,"$4,000 ",3
Kansas,Lyon,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,13,"$4,000 ",3
Kansas,Marion,Humana Insurance Company,Humana Gold Choice H2944-013 (PFFS),PFFS,$69.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,13,0,"$5,000 ",3
Kansas,Marion,Humana Insurance Company,Humana Gold Choice H2944-197 (PFFS),PFFS *,$0.00 ,,,,,H2944,197,0,"$6,700 ",3
Kansas,Marion,Humana Insurance Company,Humana Gold Choice H2944-204 (PFFS),PFFS,$49.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H2944,204,0,"$6,700 ",3
Kansas,Marion,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Marion,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Marion,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$110.00 ,,,,,H5421,210,0,"$3,250 ",2.5
Kansas,Marion,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$75.00 ,,,,,H5421,56,0,"$6,700 ",2.5
Kansas,Marion,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$165.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,68,0,"$3,250 ",2.5
Kansas,Marion,Universal American Corp.,Today's Options Premier Plus 450E (PFFS),PFFS,$108.00 ,$65 ,Basic,No Gap Coverage,BA,H5421,74,0,"$6,700 ",2.5
Kansas,Marion,UnitedHealthcare,UnitedHealthcare MedicareDirect Essential (PFFS),PFFS *,$0.00 ,,,,,H5435,1,0,"$6,200 ",3
Kansas,Marion,UnitedHealthcare,UnitedHealthcare MedicareDirect Rx (PFFS),PFFS,$0.00 ,$0 ,Basic,No Gap Coverage,BA,H5435,24,0,"$6,700 ",3
Kansas,Marion,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,13,"$4,000 ",3
Kansas,Marion,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,13,"$4,000 ",3
Kansas,Marshall,Humana Insurance Company,Humana Gold Choice H2944-013 (PFFS),PFFS,$69.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,13,0,"$5,000 ",3
Kansas,Marshall,Humana Insurance Company,Humana Gold Choice H2944-197 (PFFS),PFFS *,$0.00 ,,,,,H2944,197,0,"$6,700 ",3
Kansas,Marshall,Humana Insurance Company,Humana Gold Choice H2944-204 (PFFS),PFFS,$49.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H2944,204,0,"$6,700 ",3
Kansas,Marshall,Humana Insurance Company,HumanaChoice R5826-013 (Regional PPO),Regional PPO,$161.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,13,0,"$3,400 ",3
Kansas,Marshall,Humana Insurance Company,HumanaChoice R5826-069 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,69,0,"$3,400 ",3
Kansas,Marshall,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$125.00 ,,,,,H5421,211,0,"$3,250 ",2.5
Kansas,Marshall,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$90.00 ,,,,,H5421,57,0,"$6,700 ",2.5
