"state","county","organizationname","planname","typeofmedicarehealthplan","monthlyconsolidatedpremiumi","annualdrugdeductible","drugbenefittype","additionalcoverageofferedin","drugbenefittypedetail","contractid","planid","segmentid","innetworkmoopamount","overallstarrating","overallstarratingstr"
"Massachusetts","Franklin","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue ValueRx (PPO)","Local PPO",76,320,"Enhanced","No","EA","H2230","018","1",4900,4.5,"4.5 Stars"
"Massachusetts","Franklin","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue PlusRx (HMO)","Local HMO",292,200,"Enhanced","No","EA","H2261","005","0",3400,4.5,"4.5 Stars"
"Massachusetts","Franklin","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue ValueRx (HMO)","Local HMO",36,320,"Enhanced","No","EA","H2261","022","1",4900,4.5,"4.5 Stars"
"Massachusetts","Franklin","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue FlexRx (HMO-POS)","Local HMO",96,260,"Enhanced","No","EA","H2261","023","1",3900,4.5,"4.5 Stars"
"Massachusetts","Franklin","Health New England Medicare Advantage Plans","Health New England Medicare Premium (HMO)","Local HMO",176,250,"Enhanced","Yes","EA","H8578","001","0",4400,4,"4 Stars"
"Massachusetts","Franklin","Health New England Medicare Advantage Plans","Health New England Medicare Premium No Rx (HMO)","Local HMO *",108,,,,,"H8578","003","0",4400,4,"4 Stars"
"Massachusetts","Franklin","Health New England Medicare Advantage Plans","Health New England Medicare Plus (HMO)","Local HMO",121,250,"Enhanced","No","EA","H8578","004","0",4900,4,"4 Stars"
"Massachusetts","Franklin","Health New England Medicare Advantage Plans","Health New England Medicare Basic No Rx (HMO)","Local HMO *",38,,,,,"H8578","009","0",4900,4,"4 Stars"
"Massachusetts","Franklin","Health New England Medicare Advantage Plans","Health New England Medicare Value (HMO)","Local HMO",39,320,"Enhanced","No","EA","H8578","012","0",6700,4,"4 Stars"
"Massachusetts","Franklin","Fallon Health","Fallon Senior Plan Saver Enhanced Rx (HMO-POS)","Local HMO",97,300,"Enhanced","No","EA","H9001","013","0",5000,4.5,"4.5 Stars"
"Massachusetts","Franklin","Fallon Health","Fallon Senior Plan Standard Enhanced Rx (HMO)","Local HMO",207,200,"Enhanced","No","EA","H9001","015","0",6700,4.5,"4.5 Stars"
"Massachusetts","Franklin","Fallon Health","Fallon Senior Plan Saver (HMO)","Local HMO *",88,,,,,"H9001","029","6",6700,4.5,"4.5 Stars"
"Massachusetts","Franklin","Fallon Health","Fallon Senior Plan Plus Enhanced RX (HMO)","Local HMO",264,0,"Enhanced","No","EA","H9001","031","6",3400,4.5,"4.5 Stars"
"Massachusetts","Franklin","Fallon Health","Fallon Senior Plan Super Saver Rx (HMO)","Local HMO",17,405,"Enhanced","No","EA","H9001","032","6",6700,4.5,"4.5 Stars"
"Massachusetts","Franklin","Fallon Health","Fallon Senior Plan Flex Enhanced Rx (HMO)","Local HMO",0,300,"Enhanced","No","EA","H9001","034","6",6700,4.5,"4.5 Stars"
"Massachusetts","Franklin","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",48,295,"Enhanced","No","EA","R7444","001","0",5500,4,"4 Stars"
"Massachusetts","Hampden","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",0,280,"Enhanced","No","EA","H1944","005","0",6700,4.5,"4.5 Stars"
"Massachusetts","Hampden","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",43,205,"Enhanced","No","EA","H1944","006","0",3900,4.5,"4.5 Stars"
"Massachusetts","Hampden","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","Local HMO",77,0,"Enhanced","No","EA","H1944","022","0",3400,4.5,"4.5 Stars"
"Massachusetts","Hampden","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue PlusRx (PPO)","Local PPO",262,200,"Enhanced","No","EA","H2230","002","0",3400,4.5,"4.5 Stars"
"Massachusetts","Hampden","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue SaverRx (PPO)","Local PPO",0,405,"Enhanced","No","EA","H2230","017","0",6700,4.5,"4.5 Stars"
"Massachusetts","Hampden","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue ValueRx (PPO)","Local PPO",76,320,"Enhanced","No","EA","H2230","018","1",4900,4.5,"4.5 Stars"
"Massachusetts","Hampden","Tufts Health Plan","Tufts Medicare Preferred HMO Prime Rx Plus (HMO)","Local HMO",132,0,"Enhanced","Yes","EA","H2256","001","6",3400,5,"5 Stars"
"Massachusetts","Hampden","Tufts Health Plan","Tufts Medicare Preferred HMO Prime Rx (HMO)","Local HMO",100,0,"Enhanced","No","EA","H2256","015","6",3400,5,"5 Stars"
"Massachusetts","Hampden","Tufts Health Plan","Tufts Medicare Preferred HMO Prime No Rx (HMO)","Local HMO *",67,,,,,"H2256","016","6",3400,5,"5 Stars"
"Massachusetts","Hampden","Tufts Health Plan","Tufts Medicare Preferred HMO Value Rx (HMO)","Local HMO",70,300,"Enhanced","No","EA","H2256","018","8",3400,5,"5 Stars"
"Massachusetts","Hampden","Tufts Health Plan","Tufts Medicare Preferred HMO Value No Rx (HMO)","Local HMO *",41,,,,,"H2256","019","8",3400,5,"5 Stars"
"Massachusetts","Hampden","Tufts Health Plan","Tufts Medicare Preferred HMO Basic Rx (HMO)","Local HMO",24,350,"Enhanced","No","EA","H2256","026","3",3400,5,"5 Stars"
"Massachusetts","Hampden","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue PlusRx (HMO)","Local HMO",292,200,"Enhanced","No","EA","H2261","005","0",3400,4.5,"4.5 Stars"
"Massachusetts","Hampden","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue ValueRx (HMO)","Local HMO",36,320,"Enhanced","No","EA","H2261","022","1",4900,4.5,"4.5 Stars"
"Massachusetts","Hampden","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue FlexRx (HMO-POS)","Local HMO",96,260,"Enhanced","No","EA","H2261","023","1",3900,4.5,"4.5 Stars"
"Massachusetts","Hampden","Health New England Medicare Advantage Plans","Health New England Medicare Premium (HMO)","Local HMO",176,250,"Enhanced","Yes","EA","H8578","001","0",4400,4,"4 Stars"
"Massachusetts","Hampden","Health New England Medicare Advantage Plans","Health New England Medicare Premium No Rx (HMO)","Local HMO *",108,,,,,"H8578","003","0",4400,4,"4 Stars"
"Massachusetts","Hampden","Health New England Medicare Advantage Plans","Health New England Medicare Plus (HMO)","Local HMO",121,250,"Enhanced","No","EA","H8578","004","0",4900,4,"4 Stars"
"Massachusetts","Hampden","Health New England Medicare Advantage Plans","Health New England Medicare Basic No Rx (HMO)","Local HMO *",38,,,,,"H8578","009","0",4900,4,"4 Stars"
"Massachusetts","Hampden","Health New England Medicare Advantage Plans","Health New England Medicare Value (HMO)","Local HMO",39,320,"Enhanced","No","EA","H8578","012","0",6700,4,"4 Stars"
"Massachusetts","Hampden","Fallon Health","Fallon Senior Plan Saver (HMO)","Local HMO *",17,,,,,"H9001","029","5",6700,4.5,"4.5 Stars"
"Massachusetts","Hampden","Fallon Health","Fallon Senior Plan Saver Enhanced RX (HMO)","Local HMO",52,300,"Enhanced","No","EA","H9001","030","5",6700,4.5,"4.5 Stars"
"Massachusetts","Hampden","Fallon Health","Fallon Senior Plan Super Saver Rx (HMO)","Local HMO",17,405,"Enhanced","No","EA","H9001","032","5",6700,4.5,"4.5 Stars"
"Massachusetts","Hampden","Fallon Health","Fallon Senior Plan Plus Enhanced Rx (HMO-POS)","Local HMO",142,0,"Enhanced","No","EA","H9001","033","0",3400,4.5,"4.5 Stars"
"Massachusetts","Hampden","Fallon Health","Fallon Senior Plan Flex Enhanced Rx (HMO)","Local HMO",0,300,"Enhanced","No","EA","H9001","034","5",6700,4.5,"4.5 Stars"
"Massachusetts","Hampden","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",48,295,"Enhanced","No","EA","R7444","001","0",5500,4,"4 Stars"
"Massachusetts","Hampshire","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue PlusRx (PPO)","Local PPO",262,200,"Enhanced","No","EA","H2230","002","0",3400,4.5,"4.5 Stars"
"Massachusetts","Hampshire","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue SaverRx (PPO)","Local PPO",0,405,"Enhanced","No","EA","H2230","017","0",6700,4.5,"4.5 Stars"
"Massachusetts","Hampshire","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue ValueRx (PPO)","Local PPO",76,320,"Enhanced","No","EA","H2230","018","1",4900,4.5,"4.5 Stars"
"Massachusetts","Hampshire","Tufts Health Plan","Tufts Medicare Preferred HMO Prime Rx Plus (HMO)","Local HMO",132,0,"Enhanced","Yes","EA","H2256","001","6",3400,5,"5 Stars"
"Massachusetts","Hampshire","Tufts Health Plan","Tufts Medicare Preferred HMO Prime Rx (HMO)","Local HMO",100,0,"Enhanced","No","EA","H2256","015","6",3400,5,"5 Stars"
"Massachusetts","Hampshire","Tufts Health Plan","Tufts Medicare Preferred HMO Prime No Rx (HMO)","Local HMO *",67,,,,,"H2256","016","6",3400,5,"5 Stars"
"Massachusetts","Hampshire","Tufts Health Plan","Tufts Medicare Preferred HMO Value Rx (HMO)","Local HMO",70,300,"Enhanced","No","EA","H2256","018","8",3400,5,"5 Stars"
"Massachusetts","Hampshire","Tufts Health Plan","Tufts Medicare Preferred HMO Value No Rx (HMO)","Local HMO *",41,,,,,"H2256","019","8",3400,5,"5 Stars"
"Massachusetts","Hampshire","Tufts Health Plan","Tufts Medicare Preferred HMO Basic Rx (HMO)","Local HMO",24,350,"Enhanced","No","EA","H2256","026","3",3400,5,"5 Stars"
"Massachusetts","Hampshire","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue PlusRx (HMO)","Local HMO",292,200,"Enhanced","No","EA","H2261","005","0",3400,4.5,"4.5 Stars"
"Massachusetts","Hampshire","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue ValueRx (HMO)","Local HMO",36,320,"Enhanced","No","EA","H2261","022","1",4900,4.5,"4.5 Stars"
"Massachusetts","Hampshire","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue FlexRx (HMO-POS)","Local HMO",96,260,"Enhanced","No","EA","H2261","023","1",3900,4.5,"4.5 Stars"
"Massachusetts","Hampshire","Health New England Medicare Advantage Plans","Health New England Medicare Premium (HMO)","Local HMO",176,250,"Enhanced","Yes","EA","H8578","001","0",4400,4,"4 Stars"
"Massachusetts","Hampshire","Health New England Medicare Advantage Plans","Health New England Medicare Premium No Rx (HMO)","Local HMO *",108,,,,,"H8578","003","0",4400,4,"4 Stars"
"Massachusetts","Hampshire","Health New England Medicare Advantage Plans","Health New England Medicare Plus (HMO)","Local HMO",121,250,"Enhanced","No","EA","H8578","004","0",4900,4,"4 Stars"
"Massachusetts","Hampshire","Health New England Medicare Advantage Plans","Health New England Medicare Basic No Rx (HMO)","Local HMO *",38,,,,,"H8578","009","0",4900,4,"4 Stars"
"Massachusetts","Hampshire","Health New England Medicare Advantage Plans","Health New England Medicare Value (HMO)","Local HMO",39,320,"Enhanced","No","EA","H8578","012","0",6700,4,"4 Stars"
"Massachusetts","Hampshire","Fallon Health","Fallon Senior Plan Saver (HMO)","Local HMO *",17,,,,,"H9001","029","5",6700,4.5,"4.5 Stars"
"Massachusetts","Hampshire","Fallon Health","Fallon Senior Plan Saver Enhanced RX (HMO)","Local HMO",52,300,"Enhanced","No","EA","H9001","030","5",6700,4.5,"4.5 Stars"
"Massachusetts","Hampshire","Fallon Health","Fallon Senior Plan Super Saver Rx (HMO)","Local HMO",17,405,"Enhanced","No","EA","H9001","032","5",6700,4.5,"4.5 Stars"
"Massachusetts","Hampshire","Fallon Health","Fallon Senior Plan Plus Enhanced Rx (HMO-POS)","Local HMO",142,0,"Enhanced","No","EA","H9001","033","0",3400,4.5,"4.5 Stars"
"Massachusetts","Hampshire","Fallon Health","Fallon Senior Plan Flex Enhanced Rx (HMO)","Local HMO",0,300,"Enhanced","No","EA","H9001","034","5",6700,4.5,"4.5 Stars"
"Massachusetts","Hampshire","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",48,295,"Enhanced","No","EA","R7444","001","0",5500,4,"4 Stars"
"Massachusetts","Middlesex","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Local HMO",157,0,"Enhanced","Yes","EA","H1660","001","0",3400,3.5,"3.5 Stars"
"Massachusetts","Middlesex","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx (HMO)","Local HMO",61,320,"Enhanced","No","EA","H1660","009","0",3400,3.5,"3.5 Stars"
"Massachusetts","Middlesex","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",0,235,"Enhanced","No","EA","H1944","001","0",6700,4.5,"4.5 Stars"
"Massachusetts","Middlesex","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",43,205,"Enhanced","No","EA","H1944","004","0",3900,4.5,"4.5 Stars"
"Massachusetts","Middlesex","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","Local HMO",77,0,"Enhanced","No","EA","H1944","021","0",3400,4.5,"4.5 Stars"
"Massachusetts","Middlesex","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue PlusRx (PPO)","Local PPO",262,200,"Enhanced","No","EA","H2230","002","0",3400,4.5,"4.5 Stars"
"Massachusetts","Middlesex","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue SaverRx (PPO)","Local PPO",0,405,"Enhanced","No","EA","H2230","017","0",6700,4.5,"4.5 Stars"
"Massachusetts","Middlesex","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue ValueRx (PPO)","Local PPO",76,320,"Enhanced","No","EA","H2230","018","1",4900,4.5,"4.5 Stars"
"Massachusetts","Middlesex","Tufts Health Plan","Tufts Medicare Preferred HMO Prime Rx Plus (HMO)","Local HMO",200,0,"Enhanced","Yes","EA","H2256","001","2",3400,5,"5 Stars"
"Massachusetts","Middlesex","Tufts Health Plan","Tufts Medicare Preferred HMO Prime Rx (HMO)","Local HMO",166,0,"Enhanced","No","EA","H2256","015","2",3400,5,"5 Stars"
"Massachusetts","Middlesex","Tufts Health Plan","Tufts Medicare Preferred HMO Prime No Rx (HMO)","Local HMO *",133,,,,,"H2256","016","2",3400,5,"5 Stars"
"Massachusetts","Middlesex","Tufts Health Plan","Tufts Medicare Preferred HMO Value Rx (HMO)","Local HMO",132,300,"Enhanced","No","EA","H2256","018","7",3400,5,"5 Stars"
"Massachusetts","Middlesex","Tufts Health Plan","Tufts Medicare Preferred HMO Value No Rx (HMO)","Local HMO *",103,,,,,"H2256","019","7",3400,5,"5 Stars"
"Massachusetts","Middlesex","Tufts Health Plan","Tufts Medicare Preferred HMO Basic Rx (HMO)","Local HMO",46,350,"Enhanced","No","EA","H2256","026","2",3400,5,"5 Stars"
"Massachusetts","Middlesex","Tufts Health Plan","Tufts Medicare Preferred HMO Saver Rx (HMO)","Local HMO",0,400,"Enhanced","No","EA","H2256","028","0",4500,5,"5 Stars"
"Massachusetts","Middlesex","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue PlusRx (HMO)","Local HMO",292,200,"Enhanced","No","EA","H2261","005","0",3400,4.5,"4.5 Stars"
"Massachusetts","Middlesex","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue ValueRx (HMO)","Local HMO",36,320,"Enhanced","No","EA","H2261","022","1",4900,4.5,"4.5 Stars"
"Massachusetts","Middlesex","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue FlexRx (HMO-POS)","Local HMO",96,260,"Enhanced","No","EA","H2261","023","1",3900,4.5,"4.5 Stars"
"Massachusetts","Middlesex","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Local HMO",0,125,"Enhanced","Yes","EA","H3931","122","0",6700,3.5,"3.5 Stars"
"Massachusetts","Middlesex","Aetna Medicare","Aetna Medicare Freedom Plan (PPO)","Local PPO",35,0,"Enhanced","Yes","EA","H5521","159","0",6700,4,"4 Stars"
"Massachusetts","Middlesex","Fallon Health","Fallon Senior Plan Saver (HMO)","Local HMO *",44,,,,,"H9001","029","2",6700,4.5,"4.5 Stars"
"Massachusetts","Middlesex","Fallon Health","Fallon Senior Plan Saver Enhanced RX (HMO)","Local HMO",67,300,"Enhanced","No","EA","H9001","030","2",6700,4.5,"4.5 Stars"
"Massachusetts","Middlesex","Fallon Health","Fallon Senior Plan Plus Enhanced RX (HMO)","Local HMO",164,0,"Enhanced","No","EA","H9001","031","2",3400,4.5,"4.5 Stars"
"Massachusetts","Middlesex","Fallon Health","Fallon Senior Plan Super Saver Rx (HMO)","Local HMO",17,405,"Enhanced","No","EA","H9001","032","2",6700,4.5,"4.5 Stars"
"Massachusetts","Middlesex","Fallon Health","Fallon Senior Plan Flex Enhanced Rx (HMO)","Local HMO",0,300,"Enhanced","No","EA","H9001","034","2",6700,4.5,"4.5 Stars"
"Massachusetts","Middlesex","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",48,295,"Enhanced","No","EA","R7444","001","0",5500,4,"4 Stars"
"Massachusetts","Nantucket","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",48,295,"Enhanced","No","EA","R7444","001","0",5500,4,"4 Stars"
"Massachusetts","Norfolk","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Local HMO",157,0,"Enhanced","Yes","EA","H1660","001","0",3400,3.5,"3.5 Stars"
"Massachusetts","Norfolk","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx (HMO)","Local HMO",61,320,"Enhanced","No","EA","H1660","009","0",3400,3.5,"3.5 Stars"
"Massachusetts","Norfolk","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue PlusRx (PPO)","Local PPO",262,200,"Enhanced","No","EA","H2230","002","0",3400,4.5,"4.5 Stars"
"Massachusetts","Norfolk","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue SaverRx (PPO)","Local PPO",0,405,"Enhanced","No","EA","H2230","017","0",6700,4.5,"4.5 Stars"
"Massachusetts","Norfolk","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue ValueRx (PPO)","Local PPO",76,320,"Enhanced","No","EA","H2230","018","1",4900,4.5,"4.5 Stars"
"Massachusetts","Norfolk","Tufts Health Plan","Tufts Medicare Preferred HMO Prime Rx Plus (HMO)","Local HMO",200,0,"Enhanced","Yes","EA","H2256","001","2",3400,5,"5 Stars"
"Massachusetts","Norfolk","Tufts Health Plan","Tufts Medicare Preferred HMO Prime Rx (HMO)","Local HMO",166,0,"Enhanced","No","EA","H2256","015","2",3400,5,"5 Stars"
"Massachusetts","Norfolk","Tufts Health Plan","Tufts Medicare Preferred HMO Prime No Rx (HMO)","Local HMO *",133,,,,,"H2256","016","2",3400,5,"5 Stars"
"Massachusetts","Norfolk","Tufts Health Plan","Tufts Medicare Preferred HMO Value Rx (HMO)","Local HMO",132,300,"Enhanced","No","EA","H2256","018","7",3400,5,"5 Stars"
"Massachusetts","Norfolk","Tufts Health Plan","Tufts Medicare Preferred HMO Value No Rx (HMO)","Local HMO *",103,,,,,"H2256","019","7",3400,5,"5 Stars"
"Massachusetts","Norfolk","Tufts Health Plan","Tufts Medicare Preferred HMO Basic Rx (HMO)","Local HMO",46,350,"Enhanced","No","EA","H2256","026","2",3400,5,"5 Stars"
"Massachusetts","Norfolk","Tufts Health Plan","Tufts Medicare Preferred HMO Saver Rx (HMO)","Local HMO",0,400,"Enhanced","No","EA","H2256","028","0",4500,5,"5 Stars"
"Massachusetts","Norfolk","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue PlusRx (HMO)","Local HMO",292,200,"Enhanced","No","EA","H2261","005","0",3400,4.5,"4.5 Stars"
"Massachusetts","Norfolk","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue ValueRx (HMO)","Local HMO",36,320,"Enhanced","No","EA","H2261","022","1",4900,4.5,"4.5 Stars"
"Massachusetts","Norfolk","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue FlexRx (HMO-POS)","Local HMO",96,260,"Enhanced","No","EA","H2261","023","1",3900,4.5,"4.5 Stars"
"Massachusetts","Norfolk","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Local HMO",0,125,"Enhanced","Yes","EA","H3931","122","0",6700,3.5,"3.5 Stars"
"Massachusetts","Norfolk","Aetna Medicare","Aetna Medicare Freedom Plan (PPO)","Local PPO",35,0,"Enhanced","Yes","EA","H5521","159","0",6700,4,"4 Stars"
"Massachusetts","Norfolk","Fallon Health","Fallon Senior Plan Saver (HMO)","Local HMO *",44,,,,,"H9001","029","2",6700,4.5,"4.5 Stars"
"Massachusetts","Norfolk","Fallon Health","Fallon Senior Plan Saver Enhanced RX (HMO)","Local HMO",67,300,"Enhanced","No","EA","H9001","030","2",6700,4.5,"4.5 Stars"
"Massachusetts","Norfolk","Fallon Health","Fallon Senior Plan Plus Enhanced RX (HMO)","Local HMO",164,0,"Enhanced","No","EA","H9001","031","2",3400,4.5,"4.5 Stars"
"Massachusetts","Norfolk","Fallon Health","Fallon Senior Plan Super Saver Rx (HMO)","Local HMO",17,405,"Enhanced","No","EA","H9001","032","2",6700,4.5,"4.5 Stars"
"Massachusetts","Norfolk","Fallon Health","Fallon Senior Plan Flex Enhanced Rx (HMO)","Local HMO",0,300,"Enhanced","No","EA","H9001","034","2",6700,4.5,"4.5 Stars"
"Massachusetts","Norfolk","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",48,295,"Enhanced","No","EA","R7444","001","0",5500,4,"4 Stars"
"Massachusetts","Plymouth","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Local HMO",157,0,"Enhanced","Yes","EA","H1660","001","0",3400,3.5,"3.5 Stars"
"Massachusetts","Plymouth","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx (HMO)","Local HMO",61,320,"Enhanced","No","EA","H1660","009","0",3400,3.5,"3.5 Stars"
"Massachusetts","Plymouth","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Basic Rx (HMO)","Local HMO",25,405,"Enhanced","No","EA","H1660","014","0",6700,3.5,"3.5 Stars"
"Massachusetts","Plymouth","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",0,280,"Enhanced","No","EA","H1944","005","0",6700,4.5,"4.5 Stars"
"Massachusetts","Plymouth","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",43,205,"Enhanced","No","EA","H1944","006","0",3900,4.5,"4.5 Stars"
"Massachusetts","Plymouth","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","Local HMO",77,0,"Enhanced","No","EA","H1944","022","0",3400,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue PlusRx (PPO)","Local PPO",262,200,"Enhanced","No","EA","H2230","002","0",3400,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue SaverRx (PPO)","Local PPO",0,405,"Enhanced","No","EA","H2230","017","0",6700,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue ValueRx (PPO)","Local PPO",76,320,"Enhanced","No","EA","H2230","018","1",4900,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Tufts Health Plan","Tufts Medicare Preferred HMO Prime Rx Plus (HMO)","Local HMO",200,0,"Enhanced","Yes","EA","H2256","001","2",3400,5,"5 Stars"
"Massachusetts","Plymouth","Tufts Health Plan","Tufts Medicare Preferred HMO Prime Rx (HMO)","Local HMO",166,0,"Enhanced","No","EA","H2256","015","2",3400,5,"5 Stars"
"Massachusetts","Plymouth","Tufts Health Plan","Tufts Medicare Preferred HMO Prime No Rx (HMO)","Local HMO *",133,,,,,"H2256","016","2",3400,5,"5 Stars"
"Massachusetts","Plymouth","Tufts Health Plan","Tufts Medicare Preferred HMO Value Rx (HMO)","Local HMO",132,300,"Enhanced","No","EA","H2256","018","7",3400,5,"5 Stars"
"Massachusetts","Plymouth","Tufts Health Plan","Tufts Medicare Preferred HMO Value No Rx (HMO)","Local HMO *",103,,,,,"H2256","019","7",3400,5,"5 Stars"
"Massachusetts","Plymouth","Tufts Health Plan","Tufts Medicare Preferred HMO Basic Rx (HMO)","Local HMO",46,350,"Enhanced","No","EA","H2256","026","2",3400,5,"5 Stars"
"Massachusetts","Plymouth","Tufts Health Plan","Tufts Medicare Preferred HMO Saver Rx (HMO)","Local HMO",0,400,"Enhanced","No","EA","H2256","028","0",4500,5,"5 Stars"
"Massachusetts","Plymouth","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue PlusRx (HMO)","Local HMO",292,200,"Enhanced","No","EA","H2261","005","0",3400,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue ValueRx (HMO)","Local HMO",36,320,"Enhanced","No","EA","H2261","022","1",4900,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue FlexRx (HMO-POS)","Local HMO",96,260,"Enhanced","No","EA","H2261","023","1",3900,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Local HMO",0,125,"Enhanced","Yes","EA","H3931","120","0",6700,3.5,"3.5 Stars"
"Massachusetts","Plymouth","Aetna Medicare","Aetna Medicare Freedom Plan (PPO)","Local PPO",35,0,"Enhanced","Yes","EA","H5521","158","0",6700,4,"4 Stars"
"Massachusetts","Plymouth","UnitedHealthcare","Erickson Advantage Signature with Drugs (HMO-POS)","Local HMO",196,0,"Enhanced","No","EA","H5652","001","0",5000,4.5,"4.5 Stars"
"Massachusetts","Plymouth","UnitedHealthcare","Erickson Advantage Signature without Drugs (HMO-POS)","Local HMO *",160,,,,,"H5652","002","0",5000,4.5,"4.5 Stars"
"Massachusetts","Plymouth","UnitedHealthcare","Erickson Advantage Freedom (HMO-POS)","Local HMO",49,0,"Enhanced","No","EA","H5652","006","0",3400,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Fallon Health","Fallon Senior Plan Saver (HMO)","Local HMO *",44,,,,,"H9001","029","2",6700,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Fallon Health","Fallon Senior Plan Saver Enhanced RX (HMO)","Local HMO",67,300,"Enhanced","No","EA","H9001","030","2",6700,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Fallon Health","Fallon Senior Plan Plus Enhanced RX (HMO)","Local HMO",164,0,"Enhanced","No","EA","H9001","031","2",3400,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Fallon Health","Fallon Senior Plan Super Saver Rx (HMO)","Local HMO",17,405,"Enhanced","No","EA","H9001","032","2",6700,4.5,"4.5 Stars"
"Massachusetts","Plymouth","Fallon Health","Fallon Senior Plan Flex Enhanced Rx (HMO)","Local HMO",0,300,"Enhanced","No","EA","H9001","034","2",6700,4.5,"4.5 Stars"
"Massachusetts","Plymouth","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",48,295,"Enhanced","No","EA","R7444","001","0",5500,4,"4 Stars"
"Massachusetts","Suffolk","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Local HMO",157,0,"Enhanced","Yes","EA","H1660","001","0",3400,3.5,"3.5 Stars"
