"state","county","organizationname","planname","typeofmedicarehealthplan","monthlyconsolidatedpremiumi","annualdrugdeductible","drugbenefittype","additionalcoverageofferedin","drugbenefittypedetail","contractid","planid","segmentid","innetworkmoopamount","overallstarrating","overallstarratingstr"
"Rhode Island","Providence","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H1944","015","0",4500,4.5,"4.5 Stars"
"Rhode Island","Providence","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",0,210,"Enhanced","No","EA","H1944","016","0",5500,4.5,"4.5 Stars"
"Rhode Island","Providence","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","Local HMO",74,0,"Enhanced","No","EA","H1944","020","0",3750,4.5,"4.5 Stars"
"Rhode Island","Providence","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Core (HMO)","Local HMO *",0,,,,,"H4152","004","0",3950,4,"4 Stars"
"Rhode Island","Providence","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Plus (HMO)","Local HMO",168,0,"Enhanced","No","EA","H4152","005","0",2800,4,"4 Stars"
"Rhode Island","Providence","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Preferred (HMO-POS)","Local HMO",257,0,"Enhanced","Yes","EA","H4152","007","0",2250,4,"4 Stars"
"Rhode Island","Providence","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Standard with Drugs (HMO)","Local HMO",58,100,"Enhanced","No","EA","H4152","013","0",4500,4,"4 Stars"
"Rhode Island","Providence","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Advance (HMO)","Local HMO",0,200,"Enhanced","No","EA","H4152","017","0",5100,4,"4 Stars"
"Rhode Island","Providence","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Extra (HMO-POS)","Local HMO",97,200,"Enhanced","No","EA","H4152","018","0",3750,4,"4 Stars"
"Rhode Island","Providence","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Value (HMO-POS)","Local HMO",23,290,"Enhanced","No","EA","H4152","019","1",5900,4,"4 Stars"
"Rhode Island","Providence","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",48,295,"Enhanced","No","EA","R7444","001","0",5500,4,"4 Stars"
"Rhode Island","Washington","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",24,210,"Enhanced","No","EA","H1944","014","0",4500,4.5,"4.5 Stars"
"Rhode Island","Washington","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H1944","015","0",4500,4.5,"4.5 Stars"
"Rhode Island","Washington","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",0,210,"Enhanced","No","EA","H1944","016","0",5500,4.5,"4.5 Stars"
"Rhode Island","Washington","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","Local HMO",74,0,"Enhanced","No","EA","H1944","020","0",3750,4.5,"4.5 Stars"
"Rhode Island","Washington","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Core (HMO)","Local HMO *",0,,,,,"H4152","004","0",3950,4,"4 Stars"
"Rhode Island","Washington","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Plus (HMO)","Local HMO",168,0,"Enhanced","No","EA","H4152","005","0",2800,4,"4 Stars"
"Rhode Island","Washington","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Preferred (HMO-POS)","Local HMO",257,0,"Enhanced","Yes","EA","H4152","007","0",2250,4,"4 Stars"
"Rhode Island","Washington","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Standard with Drugs (HMO)","Local HMO",58,100,"Enhanced","No","EA","H4152","013","0",4500,4,"4 Stars"
"Rhode Island","Washington","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Advance (HMO)","Local HMO",0,200,"Enhanced","No","EA","H4152","017","0",5100,4,"4 Stars"
"Rhode Island","Washington","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Extra (HMO-POS)","Local HMO",97,200,"Enhanced","No","EA","H4152","018","0",3750,4,"4 Stars"
"Rhode Island","Washington","Blue Cross & Blue Shield of Rhode Island","BlueCHiP for Medicare Value (HMO-POS)","Local HMO",23,290,"Enhanced","No","EA","H4152","019","1",5900,4,"4 Stars"
"Rhode Island","Washington","UnitedHealthcare","AARP MedicareComplete Choice (Regional PPO)","Regional PPO",48,295,"Enhanced","No","EA","R7444","001","0",5500,4,"4 Stars"
"South Carolina","Abbeville","WellCare","WellCare Advance (HMO-POS)","Local HMO *",0,,,,,"H1416","027","0",4500,3,"3 Stars"
"South Carolina","Abbeville","WellCare","WellCare Value (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1416","052","2",6700,3,"3 Stars"
"South Carolina","Abbeville","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","001","0",6700,,"Plan too new to be measured"
"South Carolina","Abbeville","Humana Insurance Company","HumanaChoice H5216-076 (PPO)","Local PPO",43,250,"Enhanced","No","EA","H5216","076","0",6700,4,"4 Stars"
"South Carolina","Abbeville","WellCare","WellCare Prime (PPO)","Local PPO",30,0,"Enhanced","No","EA","H7326","002","0",6000,,"Plan too new to be measured"
"South Carolina","Abbeville","Humana Insurance Company","Humana Gold Choice H8145-069 (PFFS)","PFFS",85,340,"Basic","No","BA","H8145","069","0",,3.5,"3.5 Stars"
"South Carolina","Abbeville","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Abbeville","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Abbeville","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Aiken","Humana Insurance Company","HumanaChoice H5216-056 (PPO)","Local PPO",45,250,"Enhanced","No","EA","H5216","056","0",6700,4,"4 Stars"
"South Carolina","Aiken","Blue Cross Blue Shield of South Carolina","BlueCross Total (PPO)","Local PPO",45,200,"Enhanced","Yes","EA","H8003","002","0",6700,,"Plan too new to be measured"
"South Carolina","Aiken","Humana Insurance Company","Humana Gold Choice H8145-069 (PFFS)","PFFS",85,340,"Basic","No","BA","H8145","069","0",,3.5,"3.5 Stars"
"South Carolina","Aiken","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",14,255,"Enhanced","No","EA","H8748","018","0",6700,3.5,"3.5 Stars"
"South Carolina","Aiken","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H8748","019","0",6700,3.5,"3.5 Stars"
"South Carolina","Aiken","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Aiken","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Aiken","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Allendale","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","001","0",6700,,"Plan too new to be measured"
"South Carolina","Allendale","Humana Insurance Company","HumanaChoice H5216-075 (PPO)","Local PPO",65,340,"Enhanced","No","EA","H5216","075","0",6700,4,"4 Stars"
"South Carolina","Allendale","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Allendale","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Allendale","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Anderson","Humana Insurance Company","HumanaChoice H5216-076 (PPO)","Local PPO",43,250,"Enhanced","No","EA","H5216","076","0",6700,4,"4 Stars"
"South Carolina","Anderson","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-086 (HMO)","Local HMO",0,195,"Enhanced","No","EA","H5619","086","0",5900,4,"4 Stars"
"South Carolina","Anderson","Blue Cross Blue Shield of South Carolina","BlueCross Total (PPO)","Local PPO",35,200,"Enhanced","Yes","EA","H8003","001","0",6700,,"Plan too new to be measured"
"South Carolina","Anderson","Humana Insurance Company","Humana Gold Choice H8145-069 (PFFS)","PFFS",85,340,"Basic","No","BA","H8145","069","0",,3.5,"3.5 Stars"
"South Carolina","Anderson","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Anderson","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Anderson","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Bamberg","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","001","0",6700,,"Plan too new to be measured"
"South Carolina","Bamberg","Humana Benefit Plan of Illinois, Inc.","HumanaChoice H5525-025 (PPO)","Local PPO",57,295,"Enhanced","No","EA","H5525","025","0",6700,4,"4 Stars"
"South Carolina","Bamberg","Humana Insurance Company","Humana Gold Choice H8145-069 (PFFS)","PFFS",85,340,"Basic","No","BA","H8145","069","0",,3.5,"3.5 Stars"
"South Carolina","Bamberg","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Bamberg","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Bamberg","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Barnwell","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","001","0",6700,,"Plan too new to be measured"
"South Carolina","Barnwell","Humana Insurance Company","HumanaChoice H5216-056 (PPO)","Local PPO",45,250,"Enhanced","No","EA","H5216","056","0",6700,4,"4 Stars"
"South Carolina","Barnwell","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Barnwell","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Barnwell","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Beaufort","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","002","0",5900,,"Plan too new to be measured"
"South Carolina","Beaufort","Eon Health","EON CHOICE (PPO)","Local PPO",15,250,"Enhanced","No","EA","H2334","003","0",6700,,"Plan too new to be measured"
"South Carolina","Beaufort","Blue Cross Blue Shield of South Carolina","BlueCross Total (PPO)","Local PPO",55,200,"Enhanced","Yes","EA","H8003","003","0",6700,,"Plan too new to be measured"
"South Carolina","Beaufort","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",24,240,"Enhanced","No","EA","H8748","014","0",6700,3.5,"3.5 Stars"
"South Carolina","Beaufort","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H8748","019","0",6700,3.5,"3.5 Stars"
"South Carolina","Beaufort","Eon Health","EON SELECT (HMO)","Local HMO",0,250,"Enhanced","No","EA","H9403","004","0",6700,,"Plan too new to be measured"
"South Carolina","Beaufort","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Beaufort","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Beaufort","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Berkeley","Humana Insurance Company","HumanaChoice H5216-075 (PPO)","Local PPO",65,340,"Enhanced","No","EA","H5216","075","0",6700,4,"4 Stars"
"South Carolina","Berkeley","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-083 (HMO)","Local HMO",27,195,"Enhanced","No","EA","H5619","083","0",5900,4,"4 Stars"
"South Carolina","Berkeley","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-084 (HMO)","Local HMO",0,250,"Enhanced","No","EA","H5619","084","0",6700,4,"4 Stars"
"South Carolina","Berkeley","Blue Cross Blue Shield of South Carolina","BlueCross Total (PPO)","Local PPO",55,200,"Enhanced","Yes","EA","H8003","003","0",6700,,"Plan too new to be measured"
"South Carolina","Berkeley","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",24,215,"Enhanced","No","EA","H8748","015","0",6700,3.5,"3.5 Stars"
"South Carolina","Berkeley","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H8748","019","0",6700,3.5,"3.5 Stars"
"South Carolina","Berkeley","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Berkeley","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Berkeley","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Calhoun","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","003","0",5900,,"Plan too new to be measured"
"South Carolina","Calhoun","Humana Benefit Plan of Illinois, Inc.","HumanaChoice H5525-025 (PPO)","Local PPO",57,295,"Enhanced","No","EA","H5525","025","0",6700,4,"4 Stars"
"South Carolina","Calhoun","Blue Cross Blue Shield of South Carolina","BlueCross Total (PPO)","Local PPO",45,200,"Enhanced","Yes","EA","H8003","002","0",6700,,"Plan too new to be measured"
"South Carolina","Calhoun","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",14,255,"Enhanced","No","EA","H8748","018","0",6700,3.5,"3.5 Stars"
"South Carolina","Calhoun","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H8748","019","0",6700,3.5,"3.5 Stars"
"South Carolina","Calhoun","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Calhoun","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Calhoun","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Charleston","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","002","0",5900,,"Plan too new to be measured"
"South Carolina","Charleston","Humana Insurance Company","HumanaChoice H5216-075 (PPO)","Local PPO",65,340,"Enhanced","No","EA","H5216","075","0",6700,4,"4 Stars"
"South Carolina","Charleston","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-083 (HMO)","Local HMO",27,195,"Enhanced","No","EA","H5619","083","0",5900,4,"4 Stars"
"South Carolina","Charleston","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-084 (HMO)","Local HMO",0,250,"Enhanced","No","EA","H5619","084","0",6700,4,"4 Stars"
"South Carolina","Charleston","Blue Cross Blue Shield of South Carolina","BlueCross Total (PPO)","Local PPO",55,200,"Enhanced","Yes","EA","H8003","003","0",6700,,"Plan too new to be measured"
"South Carolina","Charleston","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",24,215,"Enhanced","No","EA","H8748","015","0",6700,3.5,"3.5 Stars"
"South Carolina","Charleston","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H8748","019","0",6700,3.5,"3.5 Stars"
"South Carolina","Charleston","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Charleston","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Charleston","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Cherokee","WellCare","WellCare Advance (HMO-POS)","Local HMO *",0,,,,,"H1416","027","0",4500,3,"3 Stars"
"South Carolina","Cherokee","WellCare","WellCare Value (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1416","052","1",6700,3,"3 Stars"
"South Carolina","Cherokee","Humana Insurance Company","HumanaChoice H5216-076 (PPO)","Local PPO",43,250,"Enhanced","No","EA","H5216","076","0",6700,4,"4 Stars"
"South Carolina","Cherokee","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-086 (HMO)","Local HMO",0,195,"Enhanced","No","EA","H5619","086","0",5900,4,"4 Stars"
"South Carolina","Cherokee","Cigna-HealthSpring","Cigna-HealthSpring Preferred (HMO)","Local HMO",0,300,"Enhanced","No","EA","H7020","004","0",6700,3,"3 Stars"
"South Carolina","Cherokee","WellCare","WellCare Prime (PPO)","Local PPO",30,0,"Enhanced","No","EA","H7326","002","0",6000,,"Plan too new to be measured"
"South Carolina","Cherokee","Blue Cross Blue Shield of South Carolina","BlueCross Total (PPO)","Local PPO",35,200,"Enhanced","Yes","EA","H8003","001","0",6700,,"Plan too new to be measured"
"South Carolina","Cherokee","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Cherokee","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Cherokee","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Chester","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","001","0",6700,,"Plan too new to be measured"
"South Carolina","Chester","Eon Health","EON CHOICE (PPO)","Local PPO",15,250,"Enhanced","No","EA","H2334","003","0",6700,,"Plan too new to be measured"
"South Carolina","Chester","Cigna-HealthSpring","Cigna-HealthSpring Preferred (HMO)","Local HMO",0,300,"Enhanced","No","EA","H7020","004","0",6700,3,"3 Stars"
"South Carolina","Chester","Eon Health","EON SELECT (HMO)","Local HMO",0,250,"Enhanced","No","EA","H9403","004","0",6700,,"Plan too new to be measured"
"South Carolina","Chester","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Chester","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Chester","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Chesterfield","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","001","0",6700,,"Plan too new to be measured"
"South Carolina","Chesterfield","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Chesterfield","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Chesterfield","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Clarendon","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","001","0",6700,,"Plan too new to be measured"
"South Carolina","Clarendon","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",14,215,"Enhanced","No","EA","H8748","017","0",6700,3.5,"3.5 Stars"
"South Carolina","Clarendon","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H8748","019","0",6700,3.5,"3.5 Stars"
"South Carolina","Clarendon","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Clarendon","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Clarendon","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Colleton","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","002","0",5900,,"Plan too new to be measured"
"South Carolina","Colleton","Eon Health","EON CHOICE (PPO)","Local PPO",15,250,"Enhanced","No","EA","H2334","003","0",6700,,"Plan too new to be measured"
"South Carolina","Colleton","Humana Insurance Company","HumanaChoice H5216-075 (PPO)","Local PPO",65,340,"Enhanced","No","EA","H5216","075","0",6700,4,"4 Stars"
"South Carolina","Colleton","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-083 (HMO)","Local HMO",27,195,"Enhanced","No","EA","H5619","083","0",5900,4,"4 Stars"
"South Carolina","Colleton","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-084 (HMO)","Local HMO",0,250,"Enhanced","No","EA","H5619","084","0",6700,4,"4 Stars"
"South Carolina","Colleton","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",24,240,"Enhanced","No","EA","H8748","014","0",6700,3.5,"3.5 Stars"
"South Carolina","Colleton","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H8748","019","0",6700,3.5,"3.5 Stars"
"South Carolina","Colleton","Eon Health","EON SELECT (HMO)","Local HMO",0,250,"Enhanced","No","EA","H9403","004","0",6700,,"Plan too new to be measured"
"South Carolina","Colleton","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Colleton","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Colleton","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Darlington","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Darlington","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Darlington","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Dillon","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","001","0",6700,,"Plan too new to be measured"
"South Carolina","Dillon","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Dillon","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Dillon","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Dorchester","Humana Insurance Company","HumanaChoice H5216-075 (PPO)","Local PPO",65,340,"Enhanced","No","EA","H5216","075","0",6700,4,"4 Stars"
"South Carolina","Dorchester","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-083 (HMO)","Local HMO",27,195,"Enhanced","No","EA","H5619","083","0",5900,4,"4 Stars"
"South Carolina","Dorchester","Arcadian Health Plan, Inc.","Humana Gold Plus H5619-084 (HMO)","Local HMO",0,250,"Enhanced","No","EA","H5619","084","0",6700,4,"4 Stars"
"South Carolina","Dorchester","Blue Cross Blue Shield of South Carolina","BlueCross Total (PPO)","Local PPO",55,200,"Enhanced","Yes","EA","H8003","003","0",6700,,"Plan too new to be measured"
"South Carolina","Dorchester","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",24,215,"Enhanced","No","EA","H8748","015","0",6700,3.5,"3.5 Stars"
"South Carolina","Dorchester","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H8748","019","0",6700,3.5,"3.5 Stars"
"South Carolina","Dorchester","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Dorchester","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Dorchester","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Edgefield","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","001","0",6700,,"Plan too new to be measured"
"South Carolina","Edgefield","Humana Insurance Company","Humana Gold Choice H8145-069 (PFFS)","PFFS",85,340,"Basic","No","BA","H8145","069","0",,3.5,"3.5 Stars"
"South Carolina","Edgefield","Humana Insurance Company","HumanaChoice R3392-001 (Regional PPO)","Regional PPO *",0,,,,,"R3392","001","0",5900,3.5,"3.5 Stars"
"South Carolina","Edgefield","Humana Insurance Company","HumanaChoice R3392-002 (Regional PPO)","Regional PPO",77,340,"Basic","No","BA","R3392","002","0",6700,3.5,"3.5 Stars"
"South Carolina","Edgefield","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,195,"Enhanced","No","EA","R7444","008","0",6700,4,"4 Stars"
"South Carolina","Fairfield","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1436","003","0",5900,,"Plan too new to be measured"
