"2011 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of December 17, 2010.  Includes all 2011 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2011, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2011 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Preventive Services Provided at Zero Cost Share
Idaho,Madison,Blue Cross of Idaho,True Blue Rx Option II (HMO),Local HMO,$116.00,$260,Basic,None,BA,H1350,010,0,"$3,000",Yes
Idaho,Madison,Regence BlueShield Of Idaho,Regence MedAdvantage (PPO),Local PPO *,$48.00,,,,,H1304,001,0,"$2,500",Yes
Idaho,Madison,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Classic (PPO),Local PPO,$89.00,$100,Enhanced,None,EA,H1304,002,0,"$3,400",Yes
Idaho,Madison,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Enhanced (PPO),Local PPO,$143.00,$0,Enhanced,Many Generics,EA,H1304,004,0,"$2,500",Yes
Idaho,Minidoka,Blue Cross of Idaho,Secure Blue (PPO),Local PPO,$43.00,$0,Enhanced,None,EA,H1302,001,0,"$3,000",Yes
Idaho,Minidoka,Blue Cross of Idaho,Secure Blue (PPO),Local PPO *,$20.00,,,,,H1302,004,0,"$3,000",Yes
Idaho,Minidoka,Blue Cross of Idaho,True Blue (HMO),Local HMO *,$25.00,,,,,H1350,006,0,"$3,000",Yes
Idaho,Minidoka,Blue Cross of Idaho,True Blue Rx Option I (HMO),Local HMO,$135.00,$0,Enhanced,Many Generics,EA,H1350,001,0,"$3,000",Yes
Idaho,Minidoka,Blue Cross of Idaho,True Blue Rx Option II (HMO),Local HMO,$116.00,$260,Basic,None,BA,H1350,010,0,"$3,000",Yes
Idaho,Minidoka,Regence BlueShield Of Idaho,Regence MedAdvantage (PPO),Local PPO *,$48.00,,,,,H1304,001,0,"$2,500",Yes
Idaho,Minidoka,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Classic (PPO),Local PPO,$89.00,$100,Enhanced,None,EA,H1304,002,0,"$3,400",Yes
Idaho,Minidoka,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Enhanced (PPO),Local PPO,$143.00,$0,Enhanced,Many Generics,EA,H1304,004,0,"$2,500",Yes
Idaho,Nez Perce,Blue Cross of Idaho,Secure Blue (PPO),Local PPO,$43.00,$0,Enhanced,None,EA,H1302,001,0,"$3,000",Yes
Idaho,Nez Perce,Blue Cross of Idaho,Secure Blue (PPO),Local PPO *,$20.00,,,,,H1302,004,0,"$3,000",Yes
Idaho,Nez Perce,Blue Cross of Idaho,True Blue (HMO),Local HMO *,$25.00,,,,,H1350,006,0,"$3,000",Yes
Idaho,Nez Perce,Blue Cross of Idaho,True Blue Rx Option I (HMO),Local HMO,$135.00,$0,Enhanced,Many Generics,EA,H1350,001,0,"$3,000",Yes
Idaho,Nez Perce,Blue Cross of Idaho,True Blue Rx Option II (HMO),Local HMO,$116.00,$260,Basic,None,BA,H1350,010,0,"$3,000",Yes
Idaho,Nez Perce,Regence BlueShield Of Idaho,Regence MedAdvantage (PPO),Local PPO *,$48.00,,,,,H1304,001,0,"$2,500",Yes
Idaho,Nez Perce,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Classic (PPO),Local PPO,$89.00,$100,Enhanced,None,EA,H1304,002,0,"$3,400",Yes
Idaho,Nez Perce,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Enhanced (PPO),Local PPO,$143.00,$0,Enhanced,Many Generics,EA,H1304,004,0,"$2,500",Yes
Idaho,Oneida,Blue Cross of Idaho,Secure Blue (PPO),Local PPO,$43.00,$0,Enhanced,None,EA,H1302,001,0,"$3,000",Yes
Idaho,Oneida,Blue Cross of Idaho,Secure Blue (PPO),Local PPO *,$20.00,,,,,H1302,004,0,"$3,000",Yes
Idaho,Oneida,Blue Cross of Idaho,True Blue (HMO),Local HMO *,$25.00,,,,,H1350,006,0,"$3,000",Yes
Idaho,Oneida,Blue Cross of Idaho,True Blue Rx Option I (HMO),Local HMO,$135.00,$0,Enhanced,Many Generics,EA,H1350,001,0,"$3,000",Yes
Idaho,Oneida,Blue Cross of Idaho,True Blue Rx Option II (HMO),Local HMO,$116.00,$260,Basic,None,BA,H1350,010,0,"$3,000",Yes
Idaho,Owyhee,Blue Cross of Idaho,Secure Blue (PPO),Local PPO,$43.00,$0,Enhanced,None,EA,H1302,001,0,"$3,000",Yes
Idaho,Owyhee,Blue Cross of Idaho,Secure Blue (PPO),Local PPO *,$20.00,,,,,H1302,004,0,"$3,000",Yes
Idaho,Owyhee,Blue Cross of Idaho,True Blue (HMO),Local HMO *,$25.00,,,,,H1350,006,0,"$3,000",Yes
Idaho,Owyhee,Blue Cross of Idaho,True Blue Rx Option I (HMO),Local HMO,$135.00,$0,Enhanced,Many Generics,EA,H1350,001,0,"$3,000",Yes
Idaho,Owyhee,Blue Cross of Idaho,True Blue Rx Option II (HMO),Local HMO,$116.00,$260,Basic,None,BA,H1350,010,0,"$3,000",Yes
Idaho,Owyhee,Regence BlueShield Of Idaho,Regence MedAdvantage (PPO),Local PPO *,$48.00,,,,,H1304,001,0,"$2,500",Yes
Idaho,Owyhee,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Classic (PPO),Local PPO,$89.00,$100,Enhanced,None,EA,H1304,002,0,"$3,400",Yes
Idaho,Owyhee,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Enhanced (PPO),Local PPO,$143.00,$0,Enhanced,Many Generics,EA,H1304,004,0,"$2,500",Yes
Idaho,Payette,Blue Cross of Idaho,Secure Blue (PPO),Local PPO,$43.00,$0,Enhanced,None,EA,H1302,001,0,"$3,000",Yes
Idaho,Payette,Blue Cross of Idaho,Secure Blue (PPO),Local PPO *,$20.00,,,,,H1302,004,0,"$3,000",Yes
Idaho,Payette,Blue Cross of Idaho,True Blue (HMO),Local HMO *,$25.00,,,,,H1350,006,0,"$3,000",Yes
Idaho,Payette,Blue Cross of Idaho,True Blue Rx Option I (HMO),Local HMO,$135.00,$0,Enhanced,Many Generics,EA,H1350,001,0,"$3,000",Yes
Idaho,Payette,Blue Cross of Idaho,True Blue Rx Option II (HMO),Local HMO,$116.00,$260,Basic,None,BA,H1350,010,0,"$3,000",Yes
Idaho,Payette,Humana Insurance Company,HumanaChoice H6609-009 (PPO),Local PPO,$38.00,$0,Enhanced,"Few Generics, Few Brands",EA,H6609,009,0,"$3,400",Yes
Idaho,Payette,Humana Insurance Company,HumanaChoice H6609-012 (PPO),Local PPO *,$0.00,,,,,H6609,012,0,"$3,400",Yes
Idaho,Payette,Regence BlueShield Of Idaho,Regence MedAdvantage (PPO),Local PPO *,$48.00,,,,,H1304,001,0,"$2,500",Yes
Idaho,Payette,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Classic (PPO),Local PPO,$89.00,$100,Enhanced,None,EA,H1304,002,0,"$3,400",Yes
Idaho,Payette,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Enhanced (PPO),Local PPO,$143.00,$0,Enhanced,Many Generics,EA,H1304,004,0,"$2,500",Yes
Idaho,Power,Blue Cross of Idaho,Secure Blue (PPO),Local PPO,$43.00,$0,Enhanced,None,EA,H1302,001,0,"$3,000",Yes
Idaho,Power,Blue Cross of Idaho,Secure Blue (PPO),Local PPO *,$20.00,,,,,H1302,004,0,"$3,000",Yes
Idaho,Power,Blue Cross of Idaho,True Blue (HMO),Local HMO *,$25.00,,,,,H1350,006,0,"$3,000",Yes
Idaho,Power,Blue Cross of Idaho,True Blue Rx Option I (HMO),Local HMO,$135.00,$0,Enhanced,Many Generics,EA,H1350,001,0,"$3,000",Yes
Idaho,Power,Blue Cross of Idaho,True Blue Rx Option II (HMO),Local HMO,$116.00,$260,Basic,None,BA,H1350,010,0,"$3,000",Yes
Idaho,Power,Regence BlueShield Of Idaho,Regence MedAdvantage (PPO),Local PPO *,$48.00,,,,,H1304,001,0,"$2,500",Yes
Idaho,Power,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Classic (PPO),Local PPO,$89.00,$100,Enhanced,None,EA,H1304,002,0,"$3,400",Yes
Idaho,Power,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Enhanced (PPO),Local PPO,$143.00,$0,Enhanced,Many Generics,EA,H1304,004,0,"$2,500",Yes
Idaho,Shoshone,Blue Cross of Idaho,Secure Blue (PPO),Local PPO,$43.00,$0,Enhanced,None,EA,H1302,001,0,"$3,000",Yes
Idaho,Shoshone,Blue Cross of Idaho,Secure Blue (PPO),Local PPO *,$20.00,,,,,H1302,004,0,"$3,000",Yes
Idaho,Shoshone,Blue Cross of Idaho,True Blue (HMO),Local HMO *,$25.00,,,,,H1350,006,0,"$3,000",Yes
Idaho,Shoshone,Blue Cross of Idaho,True Blue Rx Option I (HMO),Local HMO,$135.00,$0,Enhanced,Many Generics,EA,H1350,001,0,"$3,000",Yes
Idaho,Shoshone,Blue Cross of Idaho,True Blue Rx Option II (HMO),Local HMO,$116.00,$260,Basic,None,BA,H1350,010,0,"$3,000",Yes
Idaho,Shoshone,Regence BlueShield Of Idaho,Regence MedAdvantage (PPO),Local PPO *,$48.00,,,,,H1304,001,0,"$2,500",Yes
Idaho,Shoshone,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Classic (PPO),Local PPO,$89.00,$100,Enhanced,None,EA,H1304,002,0,"$3,400",Yes
Idaho,Shoshone,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Enhanced (PPO),Local PPO,$143.00,$0,Enhanced,Many Generics,EA,H1304,004,0,"$2,500",Yes
Idaho,Shoshone,Sterling Life Insurance Company,Sterling Connect 1 (PFFS),PFFS *,$29.00,,,,,H3410,002,2,"$3,000",Yes
Idaho,Shoshone,Sterling Life Insurance Company,Sterling Connect 2 (PFFS),PFFS,$50.70,$200,Basic,None,BA,H3410,003,2,"$4,000",Yes
Idaho,Shoshone,Sterling Life Insurance Company,Sterling Connect Basic (PFFS),PFFS *,$15.00,,,,,H3410,001,2,"$5,000",Yes
Idaho,Teton,Regence BlueShield Of Idaho,Regence MedAdvantage (PPO),Local PPO *,$48.00,,,,,H1304,001,0,"$2,500",Yes
Idaho,Teton,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Classic (PPO),Local PPO,$89.00,$100,Enhanced,None,EA,H1304,002,0,"$3,400",Yes
Idaho,Teton,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Enhanced (PPO),Local PPO,$143.00,$0,Enhanced,Many Generics,EA,H1304,004,0,"$2,500",Yes
Idaho,Twin Falls,Blue Cross of Idaho,Secure Blue (PPO),Local PPO,$43.00,$0,Enhanced,None,EA,H1302,001,0,"$3,000",Yes
Idaho,Twin Falls,Blue Cross of Idaho,Secure Blue (PPO),Local PPO *,$20.00,,,,,H1302,004,0,"$3,000",Yes
Idaho,Twin Falls,Blue Cross of Idaho,True Blue (HMO),Local HMO *,$25.00,,,,,H1350,006,0,"$3,000",Yes
Idaho,Twin Falls,Blue Cross of Idaho,True Blue Rx Option I (HMO),Local HMO,$135.00,$0,Enhanced,Many Generics,EA,H1350,001,0,"$3,000",Yes
Idaho,Twin Falls,Blue Cross of Idaho,True Blue Rx Option II (HMO),Local HMO,$116.00,$260,Basic,None,BA,H1350,010,0,"$3,000",Yes
Idaho,Twin Falls,"Humana Health Plan, Inc",Humana Gold Plus H2012-023 (HMO),Local HMO,$27.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2012,023,0,"$3,400",Yes
Idaho,Twin Falls,Humana Insurance Company,Humana Gold Choice H8145-097 (PFFS),PFFS *,$0.00,,,,,H8145,097,0,"$3,400",Yes
Idaho,Twin Falls,Humana Insurance Company,Humana Gold Choice H8145-104 (PFFS),PFFS,$57.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,104,0,"$3,400",Yes
Idaho,Twin Falls,Humana Insurance Company,HumanaChoice H6609-012 (PPO),Local PPO *,$0.00,,,,,H6609,012,0,"$3,400",Yes
Idaho,Twin Falls,Humana Insurance Company,HumanaChoice H6609-038 (PPO),Local PPO,$47.00,$0,Enhanced,"Few Generics, Few Brands",EA,H6609,038,0,"$3,400",Yes
Idaho,Twin Falls,Regence BlueShield Of Idaho,Regence MedAdvantage (PPO),Local PPO *,$48.00,,,,,H1304,001,0,"$2,500",Yes
Idaho,Twin Falls,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Classic (PPO),Local PPO,$89.00,$100,Enhanced,None,EA,H1304,002,0,"$3,400",Yes
Idaho,Twin Falls,Regence BlueShield Of Idaho,Regence MedAdvantage + Rx Enhanced (PPO),Local PPO,$143.00,$0,Enhanced,Many Generics,EA,H1304,004,0,"$2,500",Yes
Idaho,Valley,Blue Cross of Idaho,Flexi Blue (PFFS),PFFS,$54.00,$0,Enhanced,None,EA,H5862,001,0,"$3,000",Yes
Idaho,Valley,Humana Insurance Company,Humana Gold Choice H2944-185 (PFFS),PFFS *,$0.00,,,,,H2944,185,0,"$3,400",Yes
Idaho,Valley,Humana Insurance Company,Humana Gold Choice H2944-189 (PFFS),PFFS,$71.00,$310,Basic,None,DS,H2944,189,0,"$3,400",Yes
Idaho,Valley,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$39.00,,,,,H5006,018,8,"$5,000",Yes
Idaho,Valley,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$69.00,,,,,H5006,014,5,"$3,000",Yes
Idaho,Valley,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$90.70,$200,Basic,None,BA,H5006,017,8,"$4,000",Yes
Idaho,Washington,Blue Cross of Idaho,Secure Blue (PPO),Local PPO,$43.00,$0,Enhanced,None,EA,H1302,001,0,"$3,000",Yes
Idaho,Washington,Blue Cross of Idaho,Secure Blue (PPO),Local PPO *,$20.00,,,,,H1302,004,0,"$3,000",Yes
Idaho,Washington,Blue Cross of Idaho,True Blue (HMO),Local HMO *,$25.00,,,,,H1350,006,0,"$3,000",Yes
Idaho,Washington,Blue Cross of Idaho,True Blue Rx Option I (HMO),Local HMO,$135.00,$0,Enhanced,Many Generics,EA,H1350,001,0,"$3,000",Yes
Idaho,Washington,Blue Cross of Idaho,True Blue Rx Option II (HMO),Local HMO,$116.00,$260,Basic,None,BA,H1350,010,0,"$3,000",Yes
Illinois,Adams,Health Alliance Medical Plans,Health Alliance Medicare PPO10 (PPO),Local PPO *,$110.00,,,,,H1417,001,0,"$1,500",Yes
Illinois,Adams,Health Alliance Medical Plans,Health Alliance Medicare PPO10 Rx (PPO),Local PPO,$153.00,$0,Basic,None,BA,H1417,002,0,"$1,500",Yes
Illinois,Adams,Health Alliance Medical Plans,Health Alliance Medicare PPO10 Rx Plus (PPO),Local PPO,$197.00,$0,Enhanced,Many Generics,EA,H1417,005,0,"$1,500",Yes
Illinois,Adams,Health Alliance Medical Plans,Health Alliance Medicare PPO30 (PPO),Local PPO *,$45.00,,,,,H1417,003,0,"$3,000",Yes
Illinois,Adams,Health Alliance Medical Plans,Health Alliance Medicare PPO30 Rx (PPO),Local PPO,$88.00,$0,Enhanced,None,EA,H1417,004,0,"$3,000",Yes
Illinois,Adams,Humana Insurance Company,HumanaChoice H1418-007 (PPO),Local PPO,$91.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1418,007,0,"$4,500",Yes
Illinois,Adams,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$61.00,$310,Basic,None,DS,R5826,009,0,"$5,000",Yes
Illinois,Adams,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,023,0,"$3,400",Yes
Illinois,Adams,PersonalCare,PersonalCare (PPO),Local PPO,$13.00,$0,Enhanced,None,EA,H7301,002,0,"$4,000",Yes
Illinois,Alexander,Humana Insurance Company,Humana Gold Choice H2944-041 (PFFS),PFFS,$91.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,041,0,"$3,400",Yes
Illinois,Alexander,Humana Insurance Company,Humana Gold Choice H2944-198 (PFFS),PFFS *,$39.00,,,,,H2944,198,0,"$5,000",Yes
Illinois,Alexander,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$61.00,$310,Basic,None,DS,R5826,009,0,"$5,000",Yes
Illinois,Alexander,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,023,0,"$3,400",Yes
Illinois,Bond,Humana Insurance Company,Humana Gold Choice H2944-041 (PFFS),PFFS,$91.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,041,0,"$3,400",Yes
Illinois,Bond,Humana Insurance Company,Humana Gold Choice H2944-198 (PFFS),PFFS *,$39.00,,,,,H2944,198,0,"$5,000",Yes
Illinois,Bond,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$61.00,$310,Basic,None,DS,R5826,009,0,"$5,000",Yes
Illinois,Bond,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,023,0,"$3,400",Yes
Illinois,Bond,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$15.00,,,,,H5006,018,5,"$5,000",Yes
Illinois,Bond,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$29.00,,,,,H5006,014,2,"$3,000",Yes
Illinois,Bond,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$50.70,$200,Basic,None,BA,H5006,017,5,"$4,000",Yes
Illinois,Boone,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-004 (PPO),Local PPO,$91.00,$0,Enhanced,"Few Generics, Few Brands",EA,H5525,004,0,"$4,000",Yes
Illinois,Boone,"Humana Health Plan, Inc.",Humana Gold Plus H1406-026 (HMO),Local HMO,$21.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1406,026,0,"$3,400",Yes
Illinois,Boone,Humana Insurance Company,Humana Gold Choice H8145-008 (PFFS),PFFS,$121.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,008,0,"$3,400",Yes
Illinois,Boone,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$39.00,,,,,H8145,121,0,"$5,000",Yes
Illinois,Boone,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$61.00,$310,Basic,None,DS,R5826,009,0,"$5,000",Yes
Illinois,Boone,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,023,0,"$3,400",Yes
Illinois,Boone,PersonalCare,PersonalCare (PPO),Local PPO,$13.00,$0,Enhanced,None,EA,H7301,002,0,"$4,000",Yes
Illinois,Brown,Health Alliance Medical Plans,Health Alliance Medicare PPO10 (PPO),Local PPO *,$110.00,,,,,H1417,001,0,"$1,500",Yes
Illinois,Brown,Health Alliance Medical Plans,Health Alliance Medicare PPO10 Rx (PPO),Local PPO,$153.00,$0,Basic,None,BA,H1417,002,0,"$1,500",Yes
Illinois,Brown,Health Alliance Medical Plans,Health Alliance Medicare PPO10 Rx Plus (PPO),Local PPO,$197.00,$0,Enhanced,Many Generics,EA,H1417,005,0,"$1,500",Yes
Illinois,Brown,Health Alliance Medical Plans,Health Alliance Medicare PPO30 (PPO),Local PPO *,$45.00,,,,,H1417,003,0,"$3,000",Yes
Illinois,Brown,Health Alliance Medical Plans,Health Alliance Medicare PPO30 Rx (PPO),Local PPO,$88.00,$0,Enhanced,None,EA,H1417,004,0,"$3,000",Yes
Illinois,Brown,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-004 (PPO),Local PPO,$91.00,$0,Enhanced,"Few Generics, Few Brands",EA,H5525,004,0,"$4,000",Yes
Illinois,Brown,Humana Insurance Company,Humana Gold Choice H8145-008 (PFFS),PFFS,$121.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,008,0,"$3,400",Yes
Illinois,Brown,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$39.00,,,,,H8145,121,0,"$5,000",Yes
Illinois,Brown,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$61.00,$310,Basic,None,DS,R5826,009,0,"$5,000",Yes
Illinois,Brown,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,023,0,"$3,400",Yes
Illinois,Brown,PersonalCare,PersonalCare (PPO),Local PPO,$13.00,$0,Enhanced,None,EA,H7301,002,0,"$4,000",Yes
Illinois,Bureau,Health Alliance Medical Plans,Health Alliance Medicare PPO10 (PPO),Local PPO *,$110.00,,,,,H1417,001,0,"$1,500",Yes
Illinois,Bureau,Health Alliance Medical Plans,Health Alliance Medicare PPO10 Rx (PPO),Local PPO,$153.00,$0,Basic,None,BA,H1417,002,0,"$1,500",Yes
Illinois,Bureau,Health Alliance Medical Plans,Health Alliance Medicare PPO10 Rx Plus (PPO),Local PPO,$197.00,$0,Enhanced,Many Generics,EA,H1417,005,0,"$1,500",Yes
Illinois,Bureau,Health Alliance Medical Plans,Health Alliance Medicare PPO30 (PPO),Local PPO *,$45.00,,,,,H1417,003,0,"$3,000",Yes
Illinois,Bureau,Health Alliance Medical Plans,Health Alliance Medicare PPO30 Rx (PPO),Local PPO,$88.00,$0,Enhanced,None,EA,H1417,004,0,"$3,000",Yes
Illinois,Bureau,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-004 (PPO),Local PPO,$91.00,$0,Enhanced,"Few Generics, Few Brands",EA,H5525,004,0,"$4,000",Yes
Illinois,Bureau,Humana Insurance Company,Humana Gold Choice H8145-008 (PFFS),PFFS,$121.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,008,0,"$3,400",Yes
Illinois,Bureau,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$39.00,,,,,H8145,121,0,"$5,000",Yes
Illinois,Bureau,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$61.00,$310,Basic,None,DS,R5826,009,0,"$5,000",Yes
Illinois,Bureau,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,023,0,"$3,400",Yes
Illinois,Bureau,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$85.00,$0,Enhanced,None,EA,H4456,015,0,"$2,900",Yes
Illinois,Bureau,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plus Plan 1 (HMO-POS),Local HMO,$0.00,$0,Enhanced,None,EA,H4456,010,0,"$2,940",Yes
Illinois,Calhoun,"Group Health Plan, Inc.",Advantra Option 1 (HMO),Local HMO,$22.00,$0,Enhanced,None,EA,H2663,006,0,"$6,700",Yes
Illinois,Calhoun,"Group Health Plan, Inc.",Advantra Option 2 (HMO-POS),Local HMO,$88.00,$0,Enhanced,None,EA,H2663,002,0,"$3,400",Yes
Illinois,Calhoun,"Group Health Plan, Inc.",Gold Advantage Option 1 (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H2663,005,0,"$2,800",Yes
Illinois,Calhoun,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$61.00,$310,Basic,None,DS,R5826,009,0,"$5,000",Yes
Illinois,Calhoun,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,023,0,"$3,400",Yes
Illinois,Carroll,Humana Insurance Company,Humana Gold Choice H8145-008 (PFFS),PFFS,$121.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,008,0,"$3,400",Yes
Illinois,Carroll,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$39.00,,,,,H8145,121,0,"$5,000",Yes
Illinois,Carroll,Humana Insurance Company,HumanaChoice H1418-007 (PPO),Local PPO,$91.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1418,007,0,"$4,500",Yes
Illinois,Carroll,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$61.00,$310,Basic,None,DS,R5826,009,0,"$5,000",Yes
Illinois,Carroll,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,023,0,"$3,400",Yes
Illinois,Carroll,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$85.00,$0,Enhanced,None,EA,H4456,015,0,"$2,900",Yes
Illinois,Carroll,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plus Plan 1 (HMO-POS),Local HMO,$0.00,$0,Enhanced,None,EA,H4456,010,0,"$2,940",Yes
Illinois,Cass,Health Alliance Medical Plans,Health Alliance Medicare PPO10 (PPO),Local PPO *,$110.00,,,,,H1417,001,0,"$1,500",Yes
Illinois,Cass,Health Alliance Medical Plans,Health Alliance Medicare PPO10 Rx (PPO),Local PPO,$153.00,$0,Basic,None,BA,H1417,002,0,"$1,500",Yes
Illinois,Cass,Health Alliance Medical Plans,Health Alliance Medicare PPO10 Rx Plus (PPO),Local PPO,$197.00,$0,Enhanced,Many Generics,EA,H1417,005,0,"$1,500",Yes
Illinois,Cass,Health Alliance Medical Plans,Health Alliance Medicare PPO30 (PPO),Local PPO *,$45.00,,,,,H1417,003,0,"$3,000",Yes
Illinois,Cass,Health Alliance Medical Plans,Health Alliance Medicare PPO30 Rx (PPO),Local PPO,$88.00,$0,Enhanced,None,EA,H1417,004,0,"$3,000",Yes
Illinois,Cass,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-004 (PPO),Local PPO,$91.00,$0,Enhanced,"Few Generics, Few Brands",EA,H5525,004,0,"$4,000",Yes
Illinois,Cass,Humana Insurance Company,Humana Gold Choice H8145-008 (PFFS),PFFS,$121.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,008,0,"$3,400",Yes
Illinois,Cass,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$39.00,,,,,H8145,121,0,"$5,000",Yes
Illinois,Cass,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$61.00,$310,Basic,None,DS,R5826,009,0,"$5,000",Yes
Illinois,Cass,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,023,0,"$3,400",Yes
Illinois,Champaign,Health Alliance Medical Plans,Health Alliance Medicare HMO20 (HMO),Local HMO *,$100.00,,,,,H1463,001,0,"$1,500",Yes
