"2012 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of March 8, 2012.  Includes all 2012 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2012, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2012 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall            Star Rating
Puerto Rico,Cabo Rojo,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel VIP (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,20,0,"$6,700 ",2.5
Puerto Rico,Cabo Rojo,MCS Classicare,MCS Classicare Advanced Health (HMO-POS),Local HMO,$67.00 ,$0 ,Enhanced,Many Generics,EA,H4006,8,0,"$3,400 ",2.5
Puerto Rico,Cabo Rojo,MCS Classicare,MCS Classicare B-Max (HMO),Local HMO,$0.00 ,$320 ,Basic,No Gap Coverage,DS,H4006,25,0,"$6,700 ",2.5
Puerto Rico,Cabo Rojo,MCS Classicare,MCS Classicare InteliCare (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5577,5,0,"$3,400 ",2.5
Puerto Rico,Cabo Rojo,MCS Classicare,MCS Classicare MA (HMO),Local HMO *,$0.00 ,,,,,H4006,1,0,"$3,400 ",2.5
Puerto Rico,Cabo Rojo,MCS Classicare,MCS Classicare Premium Health (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4006,7,0,"$3,400 ",2.5
Puerto Rico,Cabo Rojo,Medicare y Mucho Más,Medicare y Mucho Mas - BASICO SELECT (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H4003,15,0,"$3,250 ",2.5
Puerto Rico,Cabo Rojo,Medicare y Mucho Más,Medicare y Mucho Mas - ELITE (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4003,1,0,"$3,250 ",2.5
Puerto Rico,Cabo Rojo,Medicare y Mucho Más,Medicare y Mucho Mas - Original (HMO),Local HMO *,$0.00 ,,,,,H4003,18,0,"$3,250 ",2.5
Puerto Rico,Cabo Rojo,Medicare y Mucho Más,Medicare y Mucho Mas - Unico (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4003,19,0,"$3,250 ",2.5
Puerto Rico,Cabo Rojo,"Preferred Medicare Choice, Inc.",PMC Max (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4004,50,0,"$3,250 ",2.5
Puerto Rico,Cabo Rojo,"Triple-S Salud, Inc.",Triple-S Medicare Optimo (PPO),Local PPO *,$0.00 ,,,,,H4005,1,0,"$6,700 ",2.5
Puerto Rico,Cabo Rojo,"Triple-S Salud, INC.",Triple-S Medicare Optimo Novel (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5732,5,0,"$6,700 ",2.5
Puerto Rico,Cabo Rojo,"Triple-S Salud, Inc.",Triple-S Medicare Optimo Plus (PPO),Local PPO,$55.00 ,$0 ,Enhanced,Many Generics,EA,H4005,4,0,"$6,700 ",2.5
Puerto Rico,Cabo Rojo,"Triple-S Salud, INC.",Triple-S Medicare Optimo Premier (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5732,1,0,"$6,700 ",2.5
Puerto Rico,Cabo Rojo,"Triple-S Salud, Inc.",Triple-S Medicare Optimo Select (HMO) (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics and Few Brands,EA,H4012,8,0,"$6,700 ",2
Puerto Rico,Caguas,American Health Medicare,AHM_Basic (HMO),Local HMO *,$0.00 ,,,,,H5774,3,0,"$2,500 ",2.5
Puerto Rico,Caguas,American Health Medicare,AHM_Classic (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,8,0,"$2,500 ",2.5
Puerto Rico,Caguas,American Health Medicare,AHM_Opal (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,14,0,"$2,500 ",2.5
Puerto Rico,Caguas,American Health Medicare,AHM_Standard (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,5,0,"$2,500 ",2.5
Puerto Rico,Caguas,"Preferred Medicare Choice, Inc.",Dorado (HMO),Local HMO *,$0.00 ,,,,,H4004,25,0,"$3,250 ",2.5
Puerto Rico,Caguas,"Preferred Medicare Choice, Inc.",Elite Dorado (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4004,15,0,"$3,250 ",2.5
Puerto Rico,Caguas,"First Medical Health Plan, Inc.",First Care+Plus (HMO),Local HMO,$0.00 ,$0 ,Enhanced,All Generics,EA,H5887,1,0,"$6,700 ",2
Puerto Rico,Caguas,"First Medical Health Plan, Inc.",First+Plus Advantage (PPO),Local PPO *,$0.00 ,,,,,H4011,1,0,"$6,700 ",2.5
Puerto Rico,Caguas,"First Medical Health Plan, Inc.",First+Plus Advantage Plus (PPO),Local PPO,$0.00 ,$0 ,Enhanced,All Generics,EA,H4011,3,0,"$6,700 ",2.5
Puerto Rico,Caguas,"HUMANA HEALTH PLANS OF PUERTO RICO, INC.",Humana Gold Plus H4007-012 (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Few Generics,EA,H4007,12,0,"$3,500 ",2.5
Puerto Rico,Caguas,"Humana Insurance of Puerto Rico, Inc.",HumanaChoice H2029-001 (PPO),Local PPO,$30.70 ,$0 ,Enhanced,Some Generics and Few Brands,EA,H2029,1,0,"$3,400 ",2
Puerto Rico,Caguas,"Humana Insurance of Puerto Rico, Inc.",HumanaChoice H2029-002 (PPO),Local PPO,$79.00 ,$0 ,Enhanced,Some Generics and Few Brands,EA,H2029,2,0,"$3,400 ",2
Puerto Rico,Caguas,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,1,0,"$6,700 ",2.5
Puerto Rico,Caguas,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel Extended (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,13,0,"$6,700 ",2.5
Puerto Rico,Caguas,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel VIP (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,20,0,"$6,700 ",2.5
Puerto Rico,Caguas,MCS Classicare,MCS Classicare Advanced Health (HMO-POS),Local HMO,$67.00 ,$0 ,Enhanced,Many Generics,EA,H4006,8,0,"$3,400 ",2.5
Puerto Rico,Caguas,MCS Classicare,MCS Classicare B-Max (HMO),Local HMO,$0.00 ,$320 ,Basic,No Gap Coverage,DS,H4006,25,0,"$6,700 ",2.5
Puerto Rico,Caguas,MCS Classicare,MCS Classicare InteliCare (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5577,5,0,"$3,400 ",2.5
Puerto Rico,Caguas,MCS Classicare,MCS Classicare MA (HMO),Local HMO *,$0.00 ,,,,,H4006,1,0,"$3,400 ",2.5
Puerto Rico,Caguas,MCS Classicare,MCS Classicare Premium Health (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4006,7,0,"$3,400 ",2.5
Puerto Rico,Caguas,Medicare y Mucho Más,Medicare y Mucho Mas - BASICO SELECT (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H4003,15,0,"$3,250 ",2.5
Puerto Rico,Caguas,Medicare y Mucho Más,Medicare y Mucho Mas - ELITE (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4003,1,0,"$3,250 ",2.5
Puerto Rico,Caguas,Medicare y Mucho Más,Medicare y Mucho Mas - Original (HMO),Local HMO *,$0.00 ,,,,,H4003,18,0,"$3,250 ",2.5
Puerto Rico,Caguas,Medicare y Mucho Más,Medicare y Mucho Mas - Unico (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4003,19,0,"$3,250 ",2.5
Puerto Rico,Caguas,"Preferred Medicare Choice, Inc.",PMC Max (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4004,50,0,"$3,250 ",2.5
Puerto Rico,Caguas,"Triple-S Salud, Inc.",Triple-S Medicare Optimo (PPO),Local PPO *,$0.00 ,,,,,H4005,1,0,"$6,700 ",2.5
Puerto Rico,Caguas,"Triple-S Salud, INC.",Triple-S Medicare Optimo Novel (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5732,5,0,"$6,700 ",2.5
Puerto Rico,Caguas,"Triple-S Salud, Inc.",Triple-S Medicare Optimo Plus (PPO),Local PPO,$55.00 ,$0 ,Enhanced,Many Generics,EA,H4005,4,0,"$6,700 ",2.5
Puerto Rico,Caguas,"Triple-S Salud, INC.",Triple-S Medicare Optimo Premier (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5732,1,0,"$6,700 ",2.5
Puerto Rico,Caguas,"Triple-S Salud, Inc.",Triple-S Medicare Optimo Select (HMO) (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics and Few Brands,EA,H4012,8,0,"$6,700 ",2
Puerto Rico,Camuy,American Health Medicare,AHM_Basic (HMO),Local HMO *,$0.00 ,,,,,H5774,3,0,"$2,500 ",2.5
Puerto Rico,Camuy,American Health Medicare,AHM_Classic (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,8,0,"$2,500 ",2.5
Puerto Rico,Camuy,American Health Medicare,AHM_Opal (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,14,0,"$2,500 ",2.5
Puerto Rico,Camuy,American Health Medicare,AHM_Standard (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,5,0,"$2,500 ",2.5
Puerto Rico,Camuy,"Preferred Medicare Choice, Inc.",Dorado (HMO),Local HMO *,$0.00 ,,,,,H4004,25,0,"$3,250 ",2.5
Puerto Rico,Camuy,"Preferred Medicare Choice, Inc.",Elite Dorado (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4004,15,0,"$3,250 ",2.5
Puerto Rico,Camuy,"First Medical Health Plan, Inc.",First Care+Plus (HMO),Local HMO,$0.00 ,$0 ,Enhanced,All Generics,EA,H5887,1,0,"$6,700 ",2
Puerto Rico,Camuy,"First Medical Health Plan, Inc.",First+Plus Advantage (PPO),Local PPO *,$0.00 ,,,,,H4011,1,0,"$6,700 ",2.5
Puerto Rico,Camuy,"First Medical Health Plan, Inc.",First+Plus Advantage Plus (PPO),Local PPO,$0.00 ,$0 ,Enhanced,All Generics,EA,H4011,3,0,"$6,700 ",2.5
Puerto Rico,Camuy,"HUMANA HEALTH PLANS OF PUERTO RICO, INC.",Humana Gold Plus H4007-012 (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Few Generics,EA,H4007,12,0,"$3,500 ",2.5
Puerto Rico,Camuy,"Humana Insurance of Puerto Rico, Inc.",HumanaChoice H2029-001 (PPO),Local PPO,$30.70 ,$0 ,Enhanced,Some Generics and Few Brands,EA,H2029,1,0,"$3,400 ",2
Puerto Rico,Camuy,"Humana Insurance of Puerto Rico, Inc.",HumanaChoice H2029-002 (PPO),Local PPO,$79.00 ,$0 ,Enhanced,Some Generics and Few Brands,EA,H2029,2,0,"$3,400 ",2
Puerto Rico,Camuy,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,1,0,"$6,700 ",2.5
Puerto Rico,Camuy,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel Extended (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,13,0,"$6,700 ",2.5
Puerto Rico,Camuy,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel VIP (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,20,0,"$6,700 ",2.5
Puerto Rico,Camuy,MCS Classicare,MCS Classicare Advanced Health (HMO-POS),Local HMO,$67.00 ,$0 ,Enhanced,Many Generics,EA,H4006,8,0,"$3,400 ",2.5
Puerto Rico,Camuy,MCS Classicare,MCS Classicare B-Max (HMO),Local HMO,$0.00 ,$320 ,Basic,No Gap Coverage,DS,H4006,25,0,"$6,700 ",2.5
Puerto Rico,Camuy,MCS Classicare,MCS Classicare InteliCare (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5577,5,0,"$3,400 ",2.5
Puerto Rico,Camuy,MCS Classicare,MCS Classicare MA (HMO),Local HMO *,$0.00 ,,,,,H4006,1,0,"$3,400 ",2.5
Puerto Rico,Camuy,MCS Classicare,MCS Classicare Premium Health (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4006,7,0,"$3,400 ",2.5
Puerto Rico,Camuy,Medicare y Mucho Más,Medicare y Mucho Mas - BASICO SELECT (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H4003,15,0,"$3,250 ",2.5
Puerto Rico,Camuy,Medicare y Mucho Más,Medicare y Mucho Mas - ELITE (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4003,1,0,"$3,250 ",2.5
Puerto Rico,Camuy,Medicare y Mucho Más,Medicare y Mucho Mas - Original (HMO),Local HMO *,$0.00 ,,,,,H4003,18,0,"$3,250 ",2.5
Puerto Rico,Camuy,Medicare y Mucho Más,Medicare y Mucho Mas - Unico (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4003,19,0,"$3,250 ",2.5
Puerto Rico,Camuy,"Preferred Medicare Choice, Inc.",PMC Max (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4004,50,0,"$3,250 ",2.5
Puerto Rico,Camuy,"Triple-S Salud, Inc.",Triple-S Medicare Optimo (PPO),Local PPO *,$0.00 ,,,,,H4005,1,0,"$6,700 ",2.5
Puerto Rico,Camuy,"Triple-S Salud, INC.",Triple-S Medicare Optimo Novel (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5732,5,0,"$6,700 ",2.5
Puerto Rico,Camuy,"Triple-S Salud, Inc.",Triple-S Medicare Optimo Plus (PPO),Local PPO,$55.00 ,$0 ,Enhanced,Many Generics,EA,H4005,4,0,"$6,700 ",2.5
Puerto Rico,Camuy,"Triple-S Salud, INC.",Triple-S Medicare Optimo Premier (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5732,1,0,"$6,700 ",2.5
Puerto Rico,Camuy,"Triple-S Salud, Inc.",Triple-S Medicare Optimo Select (HMO) (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics and Few Brands,EA,H4012,8,0,"$6,700 ",2
Puerto Rico,Canovanas,American Health Medicare,AHM_Basic (HMO),Local HMO *,$0.00 ,,,,,H5774,3,0,"$2,500 ",2.5
Puerto Rico,Canovanas,American Health Medicare,AHM_Classic (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,8,0,"$2,500 ",2.5
Puerto Rico,Canovanas,American Health Medicare,AHM_Opal (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,14,0,"$2,500 ",2.5
Puerto Rico,Canovanas,American Health Medicare,AHM_Standard (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,5,0,"$2,500 ",2.5
Puerto Rico,Canovanas,"Preferred Medicare Choice, Inc.",Dorado (HMO),Local HMO *,$0.00 ,,,,,H4004,25,0,"$3,250 ",2.5
Puerto Rico,Canovanas,"Preferred Medicare Choice, Inc.",Elite Dorado (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4004,15,0,"$3,250 ",2.5
Puerto Rico,Canovanas,"First Medical Health Plan, Inc.",First Care+Plus (HMO),Local HMO,$0.00 ,$0 ,Enhanced,All Generics,EA,H5887,1,0,"$6,700 ",2
Puerto Rico,Canovanas,"First Medical Health Plan, Inc.",First+Plus Advantage (PPO),Local PPO *,$0.00 ,,,,,H4011,1,0,"$6,700 ",2.5
Puerto Rico,Canovanas,"First Medical Health Plan, Inc.",First+Plus Advantage Plus (PPO),Local PPO,$0.00 ,$0 ,Enhanced,All Generics,EA,H4011,3,0,"$6,700 ",2.5
Puerto Rico,Canovanas,"HUMANA HEALTH PLANS OF PUERTO RICO, INC.",Humana Gold Plus H4007-012 (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Few Generics,EA,H4007,12,0,"$3,500 ",2.5
Puerto Rico,Canovanas,"Humana Insurance of Puerto Rico, Inc.",HumanaChoice H2029-001 (PPO),Local PPO,$30.70 ,$0 ,Enhanced,Some Generics and Few Brands,EA,H2029,1,0,"$3,400 ",2
Puerto Rico,Canovanas,"Humana Insurance of Puerto Rico, Inc.",HumanaChoice H2029-002 (PPO),Local PPO,$79.00 ,$0 ,Enhanced,Some Generics and Few Brands,EA,H2029,2,0,"$3,400 ",2
Puerto Rico,Canovanas,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,1,0,"$6,700 ",2.5
Puerto Rico,Canovanas,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel Extended (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,13,0,"$6,700 ",2.5
Puerto Rico,Canovanas,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel VIP (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,20,0,"$6,700 ",2.5
Puerto Rico,Canovanas,MCS Classicare,MCS Classicare Advanced Health (HMO-POS),Local HMO,$67.00 ,$0 ,Enhanced,Many Generics,EA,H4006,8,0,"$3,400 ",2.5
Puerto Rico,Canovanas,MCS Classicare,MCS Classicare B-Max (HMO),Local HMO,$0.00 ,$320 ,Basic,No Gap Coverage,DS,H4006,25,0,"$6,700 ",2.5
Puerto Rico,Canovanas,MCS Classicare,MCS Classicare InteliCare (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5577,5,0,"$3,400 ",2.5
Puerto Rico,Canovanas,MCS Classicare,MCS Classicare MA (HMO),Local HMO *,$0.00 ,,,,,H4006,1,0,"$3,400 ",2.5
Puerto Rico,Canovanas,MCS Classicare,MCS Classicare Premium Health (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4006,7,0,"$3,400 ",2.5
Puerto Rico,Canovanas,Medicare y Mucho Más,Medicare y Mucho Mas - BASICO SELECT (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H4003,15,0,"$3,250 ",2.5
Puerto Rico,Canovanas,Medicare y Mucho Más,Medicare y Mucho Mas - ELITE (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4003,1,0,"$3,250 ",2.5
Puerto Rico,Canovanas,Medicare y Mucho Más,Medicare y Mucho Mas - Original (HMO),Local HMO *,$0.00 ,,,,,H4003,18,0,"$3,250 ",2.5
Puerto Rico,Canovanas,Medicare y Mucho Más,Medicare y Mucho Mas - Unico (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4003,19,0,"$3,250 ",2.5
Puerto Rico,Canovanas,"Preferred Medicare Choice, Inc.",PMC Max (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4004,50,0,"$3,250 ",2.5
Puerto Rico,Canovanas,"Triple-S Salud, Inc.",Triple-S Medicare Optimo (PPO),Local PPO *,$0.00 ,,,,,H4005,1,0,"$6,700 ",2.5
Puerto Rico,Canovanas,"Triple-S Salud, INC.",Triple-S Medicare Optimo Novel (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5732,5,0,"$6,700 ",2.5
Puerto Rico,Canovanas,"Triple-S Salud, Inc.",Triple-S Medicare Optimo Plus (PPO),Local PPO,$55.00 ,$0 ,Enhanced,Many Generics,EA,H4005,4,0,"$6,700 ",2.5
Puerto Rico,Canovanas,"Triple-S Salud, INC.",Triple-S Medicare Optimo Premier (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5732,1,0,"$6,700 ",2.5
Puerto Rico,Canovanas,"Triple-S Salud, Inc.",Triple-S Medicare Optimo Select (HMO) (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics and Few Brands,EA,H4012,8,0,"$6,700 ",2
Puerto Rico,Carolina,American Health Medicare,AHM_Basic (HMO),Local HMO *,$0.00 ,,,,,H5774,3,0,"$2,500 ",2.5
Puerto Rico,Carolina,American Health Medicare,AHM_Classic (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,8,0,"$2,500 ",2.5
Puerto Rico,Carolina,American Health Medicare,AHM_Opal (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,14,0,"$2,500 ",2.5
Puerto Rico,Carolina,American Health Medicare,AHM_Standard (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5774,5,0,"$2,500 ",2.5
Puerto Rico,Carolina,"Preferred Medicare Choice, Inc.",Dorado (HMO),Local HMO *,$0.00 ,,,,,H4004,25,0,"$3,250 ",2.5
Puerto Rico,Carolina,"Preferred Medicare Choice, Inc.",Elite Dorado (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4004,15,0,"$3,250 ",2.5
Puerto Rico,Carolina,"First Medical Health Plan, Inc.",First Care+Plus (HMO),Local HMO,$0.00 ,$0 ,Enhanced,All Generics,EA,H5887,1,0,"$6,700 ",2
Puerto Rico,Carolina,"First Medical Health Plan, Inc.",First+Plus Advantage (PPO),Local PPO *,$0.00 ,,,,,H4011,1,0,"$6,700 ",2.5
Puerto Rico,Carolina,"First Medical Health Plan, Inc.",First+Plus Advantage Plus (PPO),Local PPO,$0.00 ,$0 ,Enhanced,All Generics,EA,H4011,3,0,"$6,700 ",2.5
Puerto Rico,Carolina,"HUMANA HEALTH PLANS OF PUERTO RICO, INC.",Humana Gold Plus H4007-012 (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Few Generics,EA,H4007,12,0,"$3,500 ",2.5
Puerto Rico,Carolina,"Humana Insurance of Puerto Rico, Inc.",HumanaChoice H2029-001 (PPO),Local PPO,$30.70 ,$0 ,Enhanced,Some Generics and Few Brands,EA,H2029,1,0,"$3,400 ",2
Puerto Rico,Carolina,"Humana Insurance of Puerto Rico, Inc.",HumanaChoice H2029-002 (PPO),Local PPO,$79.00 ,$0 ,Enhanced,Some Generics and Few Brands,EA,H2029,2,0,"$3,400 ",2
Puerto Rico,Carolina,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,1,0,"$6,700 ",2.5
Puerto Rico,Carolina,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel Extended (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,13,0,"$6,700 ",2.5
Puerto Rico,Carolina,MAPFRE LIFE INSURANCE COMPANY,MAPFRE Medicare Excel VIP (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5821,20,0,"$6,700 ",2.5
Puerto Rico,Carolina,MCS Classicare,MCS Classicare Advanced Health (HMO-POS),Local HMO,$67.00 ,$0 ,Enhanced,Many Generics,EA,H4006,8,0,"$3,400 ",2.5
Puerto Rico,Carolina,MCS Classicare,MCS Classicare B-Max (HMO),Local HMO,$0.00 ,$320 ,Basic,No Gap Coverage,DS,H4006,25,0,"$6,700 ",2.5
Puerto Rico,Carolina,MCS Classicare,MCS Classicare InteliCare (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5577,5,0,"$3,400 ",2.5
Puerto Rico,Carolina,MCS Classicare,MCS Classicare MA (HMO),Local HMO *,$0.00 ,,,,,H4006,1,0,"$3,400 ",2.5
Puerto Rico,Carolina,MCS Classicare,MCS Classicare Premium Health (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4006,7,0,"$3,400 ",2.5
Puerto Rico,Carolina,Medicare y Mucho Más,Medicare y Mucho Mas - BASICO SELECT (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H4003,15,0,"$3,250 ",2.5
Puerto Rico,Carolina,Medicare y Mucho Más,Medicare y Mucho Mas - ELITE (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4003,1,0,"$3,250 ",2.5
Puerto Rico,Carolina,Medicare y Mucho Más,Medicare y Mucho Mas - Original (HMO),Local HMO *,$0.00 ,,,,,H4003,18,0,"$3,250 ",2.5
Puerto Rico,Carolina,Medicare y Mucho Más,Medicare y Mucho Mas - Unico (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4003,19,0,"$3,250 ",2.5
Puerto Rico,Carolina,"Preferred Medicare Choice, Inc.",PMC Max (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H4004,50,0,"$3,250 ",2.5
Puerto Rico,Carolina,"Triple-S Salud, Inc.",Triple-S Medicare Optimo (PPO),Local PPO *,$0.00 ,,,,,H4005,1,0,"$6,700 ",2.5
Puerto Rico,Carolina,"Triple-S Salud, INC.",Triple-S Medicare Optimo Novel (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5732,5,0,"$6,700 ",2.5
Puerto Rico,Carolina,"Triple-S Salud, Inc.",Triple-S Medicare Optimo Plus (PPO),Local PPO,$55.00 ,$0 ,Enhanced,Many Generics,EA,H4005,4,0,"$6,700 ",2.5
Puerto Rico,Carolina,"Triple-S Salud, INC.",Triple-S Medicare Optimo Premier (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5732,1,0,"$6,700 ",2.5
Puerto Rico,Carolina,"Triple-S Salud, Inc.",Triple-S Medicare Optimo Select (HMO) (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics and Few Brands,EA,H4012,8,0,"$6,700 ",2
